ID,Absatz
9.13,"Welche Bewandtniß es nun aber auch immer hiermit haben möge, so viel ist ausgemacht: in jedem Fall bleibt die Logik im Innern ihres Bezirkes, was das Wesentliche betrifft, unverändert; und die transscendentale Frage: ob die logischen Sätze noch einer Ableitung aus einem höhern, absoluten Princip fähig und bedürftig sind, kann auf sie selbst und die Gültigkeit und Evidenz ihrer Gesetze so wenig Einfluß haben, als auf die reine Mathematik in Ansehung ihres wissenschaftlichen Gehalts die transscendentale Aufgabe hat: Wie sind synthetische Urtheile a priori in der Mathematik möglich? So wie der Mathematiker als Mathematiker, so kann auch der Logiker als Logiker innerhalb des Bezirks seiner Wissenschaft beim Erklären und Beweisen seinen Gang ruhig und sicher fortgehen, ohne sich um die außer seiner Sphäre liegende transscendentale Frage des Transscendental-Philosophen und Wissenschaftslehrers bekümmern zu dürfen: Wie reine Mathematik oder reine Logik als Wissenschaft möglich sei?"
6.951,"Kann man es einem großen unlängst verstorbenen Monarchen zum verbrecherischen Vorhaben anrechnen, daß er ein behend wirkendes Gift bei sich führte, vermuthlich damit, wenn er in dem Kriege, den er persönlich führte, gefangen würde, er nicht etwa genöthigt sei, Bedingungen der Auslösung einzugehn, die seinem Staate nachtheilig sein könnten; denn diese Absicht kann man ihm unterlegen, ohne daß man nötig hat, hierunter einen bloßen Stolz zu vermuthen?"
5.790,§ 66. Vom Princip der Beurtheilung der innern Zweckmäßigkeit in organisirten Wesen.
9.242,"2) der Satz des zureichenden Grundes ( principium rationis sufficientis ), auf welchem die (logische) Wirklichkeit einer Erkenntniß beruht, daß sie gegründet sei, als Stoff zu assertorischen Urtheilen;"
,freier Wille
9.1543,Es ist
9.2241,Portugal
6.1032,Der Pflichten gegen sich selbst
9.2243,Schweden
6.1005,Des zweiten Hauptstücks
9.1946,c . Betel.
6.618,Des öffentlichen Rechts
6.688,Des öffentlichen Rechts
6.722,Des öffentlichen Rechts
9.704,III . Schlüsse der Urtheilskraft.
,"Grund für das Handeln, Willensbegrenzung"
3.472,2. Einstimmung und Widerstreit. Wenn Realität nur durch den
6.858,XII. Ästhetische Vorbegriffe der Empfänglichkeit des Gemüths für Pflichtbegriffe überhaupt.
4.1324,Dieser Lehrsatz bestimmt die Modalität der Bewegung in Ansehung der Phoronomie.
9.604,In Absicht auf die Contraposition gilt die allgemeine Regel:
4.555,Betrachtung über die Summe der reinen Seelenlehre zu Folge diesen Paralogismen.
4.211,Summarische Vorstellung der Richtigkeit und einzigen Möglichkeit dieser Deduction der reinen Verstandesbegriffe.
6.398,"Von der Eintheilung der Moral, als eines Systems der Pflichten überhaupt."
9.598,"Anmerkung 1. In allgemein bejahenden Urtheilen wird das Subject als ein contentum des Prädicats betrachtet, da es unter der Sphäre desselben enthalten"
1.363,"Ich glaube, ein Anhänger des Cartesius würde folgendes gegen diesen Beweis einwenden:"
3.735,Auf der Seite also des Dogmatismus in Bestimmung der kosmologischen Vernunftideen oder der Thesis zeigt sich
,Gibt es einen Grund für das Handeln?
9.223,"1) Giebt es ein allgemeines materiales, und 2) Giebt es ein allgemeines formales Kriterium der Wahrheit?"
8.293,Was soll man hier an Herrn Eberhard bezweifeln: die Einsicht oder die Aufrichtigkeit?
7.178,9. Welchen Ertrag wird der Fortschritt zum Besseren dem Menschengeschlecht abwerfen?
3.415,"2. Was mit den materialen Bedingungen der Erfahrung (der Empfindung) zusammenhängt, ist wirklich."
4.351,"2. Was mit den materialen Bedingungen der Erfahrung (der Empfindung) zusammenhängt, ist wirklich."
9.84,"Man frägt doch immer am Ende, wozu dient das Philosophiren und der Endzweck desselben die Philosophie selbst als Wissenschaft nach dem Schulbegriffe betrachtet?"
9.612,"Das allgemeine Princip, worauf die Gültigkeit alles Schließens durch die Vernunft beruht, läßt sich in folgender Formel bestimmt ausdrücken:"
6.469,"Was das erste betrifft, so gründet sich dieser Satz auf dem Postulat der praktischen Vernunft (§ 2); das zweite auf folgenden Beweis."
8.629,"Was ist Philosophie, als Lehre, die unter allen Wissenschaften das größte Bedürfniß der Menschen ausmacht?"
5.921,"§ 84. Von dem Endzwecke des Daseins einer Welt, d. i. der Schöpfung selbst."
,Linguistik
9.2070,Tunquin
2.759,Scholion.
1.893,Experientia.
9.1986,3. Wismuth
9.2086,Pegu
3.661,II. zur Antithesis.
3.703,II. zur Antithesis.
3.724,II. zur Antithesis.
3.683,II. zur Antithesis.
1.1163,PROP. II. THEOREMA. Corpora constant monadibus.
,"analytische Philosophie, Metakritik des Purismus der Vernunft, Formalismus"
4.505,"Erster Paralogism, der Substantialität."
5.108,Der Analytik der praktischen Vernunft
3.739,Auf der Seite des Empirismus in Bestimmung der kosmologischen Ideen oder der Antithesis findet sich
2.593,"Träume eines Geistersehers, erläutert durch Träume der Metaphysik."
5.700,Es zeigt sich also in Ansehung des Princips des Geschmacks folgende Antinomie:
3.273,Der Transscendentalen Doctrin der Urtheilskraft (oder Analytik der Grundsätze)
4.224,Der Transscendentalen Doctrin der Urtheilskraft (oder Analytik der Grundsätze)
3.295,Der Transscendentalen Doctrin der Urtheilskraft (oder Analytik der Grundsätze)
4.245,Der Transscendentalen Doctrin der Urtheilskraft (oder Analytik der Grundsätze)
4.1046,Dritter Abschnitt. Übergang von der Metaphysik der Sitten zur Kritik der reinen praktischen Vernunft.
,Welcher Sprachlichkeit oder Sprachbedingtheit unterliegt das Denken?
4.647,Wie sind synthetische Sätze a priori möglich?
4.882,Auflösung der allgemeinen Frage der Prolegomenen. Wie ist Metaphysik als Wissenschaft möglich?
6.858,XII. Ästhetische Vorbegriffe der Empfänglichkeit des Gemüths für Pflichtbegriffe überhaupt.
2.593,"Träume eines Geistersehers, erläutert durch Träume der Metaphysik."
3.692,Der Antinomie der reinen Vernunft Dritter Widerstreit der transscendentalen Ideen.
4.1324,Dieser Lehrsatz bestimmt die Modalität der Bewegung in Ansehung der Phoronomie.
3.650,Der Antinomie der reinen Vernunft Erster Widerstreit der transscendentalen Ideen.
4.555,Betrachtung über die Summe der reinen Seelenlehre zu Folge diesen Paralogismen.
2.273,"Fünfte Betrachtung, Worin die Unzulänglichkeit der gewöhnlichen Methode der Physikotheologie gewiesen wird."
3.671,Der Antinomie der reinen Vernunft Zweiter Widerstreit der transscendentalen Ideen.
,Sprachlichkeit
4.1133,Grundsatz.
6.913,Sie enthält:
8.175,Schluß=Anmerkung.
7.229,Nachschrift.
2.575,Nachschrift.
4.1315,Erklärung.
4.1276,Erklärung 2.
4.1117,Erklärung 2.
4.1172,Erklärung 2.
3.647,Beweis.
,"Unterschiede in der Sprache, Wortbedeutung, Aussage"
4.310,Zweite Analogie. Grundsatz der Erzeugung.
8.123,Beweis des Untersatzes.
8.111,Beweis des Untersatzes.
4.339,Dritte Analogie. Grundsatz der Gemeinschaft.
9.435,"Die logischen Verstandes-Actus, wodurch Begriffe ihrer Form nach erzeugt werden, sind:"
8.109,Beweis des Obersatzes.
8.121,Beweis des Obersatzes.
3.476,"4. Materie und Form. Dieses sind zwei Begriffe, welche aller"
3.94,Metaphysische Erörterung des Begriffs der Zeit.
2.524,Erste Betrachtung. Allgemeine Vergleichung der Art zur Gewißheit im mathematischen Erkenntnisse zu gelangen mit der im philosophischen.
,Welchen Einfluß hat die Sprache auf die Gedanken?
7.178,9. Welchen Ertrag wird der Fortschritt zum Besseren dem Menschengeschlecht abwerfen?
8.629,"Was ist Philosophie, als Lehre, die unter allen Wissenschaften das größte Bedürfniß der Menschen ausmacht?"
9.84,"Man frägt doch immer am Ende, wozu dient das Philosophiren und der Endzweck desselben die Philosophie selbst als Wissenschaft nach dem Schulbegriffe betrachtet?"
5.700,Es zeigt sich also in Ansehung des Princips des Geschmacks folgende Antinomie:
8.346,"Die Eigenschaften der höchsten Weisheit des Welturhebers, wogegen jene Zweckwidrigkeiten als Einwürfe auftreten, sind also auch drei:"
8.293,Was soll man hier an Herrn Eberhard bezweifeln: die Einsicht oder die Aufrichtigkeit?
4.351,"2. Was mit den materialen Bedingungen der Erfahrung (der Empfindung) zusammenhängt, ist wirklich."
3.415,"2. Was mit den materialen Bedingungen der Erfahrung (der Empfindung) zusammenhängt, ist wirklich."
9.404,1) Imperative und in so fern den theoretischen Erkenntnissen entgegengesetzt; oder sie enthalten
3.1159,"Alles Interesse meiner Vernunft (das speculative sowohl, als das praktische) vereinigt sich in folgenden drei Fragen:"
,ratio cognoscendi
1.942,SECTIO I. De principio contradictionis.
2.770,"1. Eadem condicio sensitiva, sub qua sola intuitus obiecti est possibilis, est condicio ipsius possibilitatis obiecti."
2.742,SECTIO IV. De principio formae mundi intelligibilis.
1.960,Adstructio realitatis definitionis.
2.771,"2. Eadem condicio sensitiva, sub qua sola data sibi conferri possunt ad formandum conceptum obiecti intellectualem, est etiam condicio ipsius possibilitatis obiecti."
9.720,§. 86. Ratiocinatio polysyllogistica.
2.772,"3. Eadem condicio sensitiva, sub qua subsumptio obiecti alicuius obvii sub dato conceptu intellectuali solum possibilis est, est etiam condicio possibilitatis ipsius obiecti."
9.585,§. 50. c. Verstandesschlüsse per judicia subcontrarie opposita .
2.719,SECTIO III. De principiis formae mundi sensibilis.
9.581,§. 48. a. Verstandesschlüsse per judicia contradictorie opposita.
,"Autonomie, Dualismus von Natur und Freiheit"
9.640,"Das Princip, worauf die Möglichkeit und Gültigkeit aller kategorischen Vernunftschlüsse beruht, ist dieses:"
9.26,"Als eine Wissenschaft, die auf alles Denken überhaupt geht, unangesehen der Objecte als der Materie des Denkens ist die Logik"
3.273,Der Transscendentalen Doctrin der Urtheilskraft (oder Analytik der Grundsätze)
3.295,Der Transscendentalen Doctrin der Urtheilskraft (oder Analytik der Grundsätze)
4.245,Der Transscendentalen Doctrin der Urtheilskraft (oder Analytik der Grundsätze)
4.224,Der Transscendentalen Doctrin der Urtheilskraft (oder Analytik der Grundsätze)
4.368,Der Transscendentalen Doctrin der Urtheilskraft (Analytik der Grundsätze)
5.796,§ 67. Vom Princip der teleologischen Beurtheilung der Natur überhaupt als System der Zwecke.
4.721,1. Der Quantität nach Einheit (das Maß) Vielheit (die Größe) Allheit (das Ganze) 2. Der Qualität Realität Negation Einschränkung 3. Der Relation Substanz Ursache Gemeinschaft 4. Der Modalität Möglichkeit Dasein Notwendigkeit
9.397,"Und etwas muß doch auch in jeder Hypothese apodiktisch gewiß sein, nämlich"
,Die Moral ist ein allgemeingültiges Gesetz und daher ein formales Prinzip.
4.972,"Die Vorstellung eines objectiven Princips, sofern es für einen Willen nöthigend ist, heißt ein Gebot (der Vernunft), und die Formel des Gebots heißt Imperativ."
6.332,"Der oberste Grundsatz der Sittenlehre ist also: handle nach einer Maxime, die zugleich als allgemeines Gesetz gelten kann. - jede Maxime, die sich hiezu nicht qualificirt, ist der Moral zuwider."
5.306,V. Das Princip der formalen Zweckmäßigkeit der Natur ist ein transscendentales Princip der Urtheilskraft.
5.63,"Reine Vernunft ist für sich allein praktisch und giebt (dem Menschen) ein allgemeines Gesetz, welches wir das Sittengesetz nennen."
6.475,"Die bürgerliche Verfassung, obzwar ihre Wirklichkeit subjectiv zufällig ist, ist gleichwohl objectiv, d. i. als Pflicht, nothwendig. Mithin giebt es in Hinsicht auf dieselbe und ihre Stiftung ein wirkliches Rechtsgesetz der Natur, dem alle äußere Erwerbung unterworfen ist."
8.407,"Diese Principien sind nicht sowohl Gesetze, die der schon errichtete Staat giebt, sondern nach denen allein eine Staatserrichtung reinen Vernunftprincipien des äußeren Menschenrechts überhaupt gemäß möglich ist. Also:"
6.378,"1) Der Rechte, als systematischer Lehren, in das Naturrecht, das auf lauter Principien a priori beruht, und das positive (statutarische) Recht, was aus dem Willen eines Gesetzgebers hervorgeht."
6.853,"Dagegen geht das Princip der Tugendlehre über den Begriff der äußern Freiheit hinaus und verknüpft nach allgemeinen Gesetzen mit demselben noch einen Zweck, den es zur Pflicht macht. Dieses Princip ist also synthetisch. - Die Möglichkeit desselben ist in der Deduction (§ IX ) enthalten."
9.610,Ein Vernunftschluß ist das Erkenntniß der Nothwendigkeit eines Satzes durch die Subsumtion seiner Bedingung unter eine gegebene allgemeine Regel.
9.744,"Die Erkenntniß, als Wissenschaft, muß nach einer Methode eingerichtet sein. Denn Wissenschaft ist ein Ganzes der Erkenntniß als System und nicht bloß als Aggregat. Sie erfordert daher eine systematische, mithin nach überlegten Regeln abgefaßte Erkenntniß."
,Handeln
9.2243,Schweden
4.1133,Grundsatz.
4.1241,Zusatz.
4.1223,Zusatz.
4.1174,Zusatz.
4.1282,Zusatz.
9.2241,Portugal
7.183,Beschluß.
7.222,Beschluß.
6.772,Beschluß.
,"Wollen, Absicht, Handlung"
9.272,"Erstlich, als Vorstellung an sich selbst;"
9.2051,Sitten und Charakter der Nation.
6.95,c) Schwierigkeiten gegen die Realität dieser Idee und Auflösung derselben.
6.840,"2. Fremde Glückseligkeit als Zweck, der zugleich Pflicht ist."
4.1133,Grundsatz.
6.1053,"Erstes Hauptstück. Von den Pflichten gegen Andere, blos als Menschen."
9.792,"2) als ein Begriff, deutlich sei,"
9.604,In Absicht auf die Contraposition gilt die allgemeine Regel:
6.618,Des öffentlichen Rechts
6.688,Des öffentlichen Rechts
,Der Wille in der Welt existiert.
3.694,"Es ist keine Freiheit, sondern alles in der Welt geschieht lediglich nach Gesetzen der Natur."
3.714,"Es existirt überall kein schlechthin nothwendiges Wesen weder in der Welt, noch außer der Welt als ihre Ursache."
9.1815,"g . Der Krake, das größte Thier in der Welt."
6.130,IV. Die Idee eines Volks Gottes ist (unter menschlicher Veranstaltung) nicht anders als in der Form einer Kirche auszuführen.
8.345,"IIIte Art des Zweckwidrigen in der Welt gedacht werden können, nämlich das Mißverhältniß der Verbrechen und Strafen in der Welt."
3.289,Das Schema der Wirklichkeit ist das Dasein in einer bestimmten Zeit.
4.239,Das Schema der Wirklichkeit ist das Dasein in einer bestimmten Zeit.
8.378,"Über den Gemeinspruch Das mag in der Theorie richtig sein, taugt aber nicht für die Praxis."
3.673,"Kein zusammengesetztes Ding in der Welt besteht aus einfachen Theilen, und es existirt überall nichts Einfaches in derselben."
6.113,Drittes Stück. Der Sieg des guten Princips über das böse und die Gründung eines Reichs Gottes auf Erden.
,Künstliche Intelligenz
6.688,Des öffentlichen Rechts
6.618,Des öffentlichen Rechts
6.722,Des öffentlichen Rechts
9.978,"Walchs ausführliche mathematische Geographie, zweite Aufl. Göttingen 1794."
4.647,Wie sind synthetische Sätze a priori möglich?
6.913,Sie enthält:
8.175,Schluß=Anmerkung.
9.2051,Sitten und Charakter der Nation.
7.828,E. Der Charakter der Gattung.
3.524,B. Vom logischen Gebrauche der Vernunft.
,"KI, Machinenlernen, Tiefe neuronale Netze, Worteinbettung"
9.555,"§. 39. Theoreme, Corollarien, Lehnsätze und Scholien."
9.428,"Alle empirisch oder a posteriori gegebenen Begriffe heißen Erfahrungsbegriffe, a priori gegebene, Notionen."
3.735,Auf der Seite also des Dogmatismus in Bestimmung der kosmologischen Vernunftideen oder der Thesis zeigt sich
9.1246,Bei der natürlichen Anlage des festen Landes sind drei Stücke vornehmlich zu merken:
4.368,Der Transscendentalen Doctrin der Urtheilskraft (Analytik der Grundsätze)
9.1010,Die berühmtesten Straßen oder Meerengen nun sind:
9.765,§. 104. Analytische Definitionen durch Zergliederung a priori oder a posteriori gegebene Begriffe.
9.2103,"hat überhaupt sehr große Künstler. Ihre Leinewand übertrifft alle denkbare Feinheit. In Verfertigung gemalter Gläser, Seidenzeuge, eines guten Mörtels zum Mauern, allerlei guter Medicamente und Chineser Arbeiten sind sie berühmt."
8.306,Zweiter Abschnitt. Die Auflösung der Aufgabe: Wie sind synthetische Urtheile a priori möglich? nach Herrn Eberhard.
9.1524,"Man findet aber auch andere Seethiere versteinert oder in Stein abgeformt allenthalben auch mitten in dem Gesteine, daraus die Gebirge bestehen. Es giebt darin häufige Schlangenzungen oder versteinerte Zähne vom Haifisch, das gewundene Horn des Narwals, Knochen von Walfischen, Theile von versteinerten Seeinsecten, dahin die Judensteine, Asteroiden, Petunkeln usw. gezählt werden müssen."
,Wobei handelt es sich bei Künstlicher Intelligenz? Wird sie ein Segen für die Menschheit sein und intelligente Lösungen komplexer Probleme liefern?
9.26,"Als eine Wissenschaft, die auf alles Denken überhaupt geht, unangesehen der Objecte als der Materie des Denkens ist die Logik"
7.732,"Wenn ein Temperament die Beigesellung eines andern sein soll wie das gemeiniglich geglaubt wird -, z. B."
9.397,"Und etwas muß doch auch in jeder Hypothese apodiktisch gewiß sein, nämlich"
9.640,"Das Princip, worauf die Möglichkeit und Gültigkeit aller kategorischen Vernunftschlüsse beruht, ist dieses:"
9.91,Das Feld der Philosophie in dieser weltbürgerlichen Bedeutung läßt sich auf folgende Fragen bringen:
5.81,Praktische materiale Bestimmungsgründe im Princip der Sittlichkeit sind
9.221,"Es frägt sich nämlich hier: Ob und in wie fern es ein sicheres, allgemeines und in der Anwendung brauchbares Kriterium der Wahrheit gebe? Denn das soll die Frage: Was ist Wahrheit? bedeuten."
4.263,"Auf solche Weise sind synthetische Urtheile a priori möglich, wenn wir die formale Bedingungen der Anschauung a priori, die Synthesis der Einbildungskraft und die nothwendige Einheit derselben in einer transscendentalen Apperception, auf ein mögliches Erfahrungserkenntniß überhaupt beziehen und sagen: die Bedingungen der Möglichkeit der Erfahrung überhaupt sind zugleich Bedingungen der Möglichkeit der Gegenstände der Erfahrung und haben darum objective Gültigkeit in einem synthetischen Urtheile a priori."
3.316,"Auf solche Weise sind synthetische Urtheile a priori möglich, wenn wir die formalen Bedingungen der Anschauung a priori, die Synthesis der Einbildungskraft und die nothwendige Einheit derselben in einer transscendentalen Apperception, auf ein mögliches Erfahrungserkenntniß überhaupt beziehen und sagen: die Bedingungen der Möglichkeit der Erfahrung überhaupt sind zugleich Bedingungen der Möglichkeit der Gegenstände der Erfahrung und haben darum objective Gültigkeit in einem synthetischen Urtheile a priori."
5.476,"Hier ist nun merkwürdig: daß, wenn wir gleich am Objecte gar kein Interesse haben, d. i. die Existenz desselben uns gleichgültig ist, doch die bloße Größe desselben, selbst wenn es als formlos betrachtet wird, ein Wohlgefallen bei sich führen könne, das allgemein mittheilbar ist, mithin Bewußtsein einer subjectiven Zweckmäßigkeit im Gebrauche unsrer Erkenntnißvermögen enthält; aber nicht etwa ein Wohlgefallen am Objecte, wie beim Schönen (weil es formlos sein kann), wo die reflectirende Urtheilskraft sich in Beziehung auf das Erkenntniß überhaupt zweckmäßig gestimmt findet, sondern an der Erweiterung der Einbildungskraft an sich selbst."
,Bundeskanzler
9.2241,Portugal
6.688,Des öffentlichen Rechts
6.618,Des öffentlichen Rechts
6.722,Des öffentlichen Rechts
6.1005,Des zweiten Hauptstücks
6.940,Des ersten Hauptstücks
6.913,Sie enthält:
2.153,1763
1.577,1754
6.1032,Der Pflichten gegen sich selbst
,"Bundeskanzler, Wahl, Bundesregierung, Bundestag"
9.978,"Walchs ausführliche mathematische Geographie, zweite Aufl. Göttingen 1794."
6.674,Von dem rechtlichen Verhältnisse des Bürgers zum Vaterlande und zum Auslande.
6.423,§ 6. Deduction des Begriffs des bloß rechtlichen Besitzes eines äußeren Gegenstandes ( possessio noumenon ).
6.1053,"Erstes Hauptstück. Von den Pflichten gegen Andere, blos als Menschen."
4.647,Wie sind synthetische Sätze a priori möglich?
8.182,Recension von Gottlieb Hufeland's Versuch über den Grundsatz des Naturrechts.
8.207,Einige Bemerkungen zu Ludwig Heinrich Jakob's Prüfung der Mendelssohn'schen Morgenstunden.
1.622,"Allerdurchlauchtigster, Großmächtigster König, Allergnädigster König und Herr!"
8.672,"Zweiter Brief. An Herrn Friedrich Nicolai, den Verleger."
8.256,A. Beweis der objectiven Realität des Begriffs vom zureichenden Grunde nach Herrn Eberhard.
,Welche Aufgaben hat der Bundeskanzler aktuell außer Deutschland zu repräsentieren?
5.81,Praktische materiale Bestimmungsgründe im Princip der Sittlichkeit sind
8.515,Zweiter Definitivartikel zum ewigen Frieden. Das Völkerrecht soll auf einen Föderalism freier Staaten gegründet sein.
9.1246,Bei der natürlichen Anlage des festen Landes sind drei Stücke vornehmlich zu merken:
7.795,Das weibliche Geschlecht muß sich im Praktischen selbst ausbilden und discipliniren; das männliche versteht sich darauf nicht. Der junge Ehemann herrscht über seine ältere Ehefrau. Dieses
8.510,Erster Definitivartikel zum ewigen Frieden. Die bürgerliche Verfassung in jedem Staate soll republikanisch sein.
8.522,"Dritter Definitivartikel zum ewigen Frieden. ""Das Weltbürgerrecht soll auf Bedingungen der allgemeinen Hospitalität eingeschränkt sein."""
9.696,Das Princip der disjunctiven Vernunftschlüsse ist der Grundsatz des ausschließenden Dritten:
2.348,"Dritte Abtheilung, Worin dargethan wird: daß außer dem ausgeführten Beweisgrunde kein anderer zu einer Demonstration vom Dasein Gottes möglich sei."
9.2298,"Bei der Erziehung muß der Mensch also 1) disciplinirt werden. Discipliniren heißt suchen zu verhüten, daß die Thierheit nicht der Menschheit in dem einzelnen sowohl als gesellschaftlichen Menschen zum Schaden gereiche. Disciplin ist also blos Bezähmung der Wildheit."
6.380,Das angeborne Mein und Dein kann auch das innere ( meum vel tuum internum ) genannt werden; denn das äußere muß jederzeit erworben werden.
