ID,Absatz
4.196,"Es liegt aber der sämmtlichen Wahrnehmung die reine Anschauung (in Ansehung ihrer als Vorstellung die Form der inneren Anschauung, die Zeit), der Association die reine Synthesis der Einbildungskraft und dem empirischen Bewußtsein die reine Apperception, d. i. die durchgängige Identität seiner selbst bei allen möglichen Vorstellungen, a priori zum Grunde."
3.292,"Hieraus erhellt nun, daß der Schematismus des Verstandes durch die transscendentale Synthesis der Einbildungskraft auf nichts anders, als die Einheit alles Mannigfaltigen der Anschauung in dem inneren Sinne und so indirect auf die Einheit der Apperception als Function, welche dem innern Sinn (einer Receptivität) correspondirt, hinauslaufe. Also sind die Schemate der reinen Verstandesbegriffe die wahren und einzigen Bedingungen, diesen eine Beziehung auf Objecte, mithin Bedeutung zu verschaffen, und die Kategorien sind daher am Ende von keinem andern als einem möglichen empirischen Gebrauche, indem sie bloß dazu dienen, durch Gründe einer a priori nothwendigen Einheit (wegen der nothwendigen Vereinigung alles Bewußtseins in einer ursprünglichen Apperception) Erscheinungen allgemeinen Regeln der Synthesis zu unterwerfen und sie dadurch zur durchgängigen Verknüpfung in einer Erfahrung schicklich zu machen."
9.1966,"Zuletzt gedenke ich noch der Fabel von der Palingenesie der Pflanzen, deren Kircher Erwähnung gethan hat. Zu den Zeiten, da die Chemie anfing zu blühen und man allerlei curiosa chemica experimenta machte, kam diese Meinung auf. Den Anlaß zu diesem Gedichte hat die Vegetation, nachahmende Concretion und Krystallisation der Salze gegeben. Das im Champagner- und Bourgognerwein aufgelöste Sal ammoniacum stellt Weintrauben vor; es thut dieses aber auch im Wasser."
4.203,"Die objective Einheit alles (empirischen) Bewußtseins in einem Bewußtsein (der ursprünglichen Apperception) ist also die nothwendige Bedingung sogar aller möglichen Wahrnehmung, und die Affinität aller Erscheinungen (nahe oder entfernte) ist eine nothwendige Folge einer Synthesis in der Einbildungskraft, die a priori auf Regeln gegründet ist."
4.242,"Hieraus erhellt nun, daß der Schematismus des Verstandes durch die transscendentale Synthesis der Einbildungskraft auf nichts anders, als die Einheit alles Mannigfaltigen der Anschauung in dem innern Sinne und so indirect auf die Einheit der Apperception als Function, welche dem innern Sinn (einer Receptivität) correspondirt, hinauslaufe. Also sind die Schemate der reinen Verstandesbegriffe die wahre und einzige Bedingungen, diesen eine Beziehung auf Objecte, mithin Bedeutung zu verschaffen; und die Kategorien sind daher am Ende von keinem andern, als einem möglichen empirischen Gebrauche, indem sie blos dazu dienen, durch Gründe einer a priori nothwendigen Einheit (wegen der nothwendigen Vereinigung alles Bewußtseins in einer ursprünglichen Apperception) Erscheinungen allgemeinen Regeln der Synthesis zu unterwerfen und sie dadurch zur durchgängigen Verknüpfung in einer Erfahrung schicklich zu machen."
9.280,"Mit der Synthesis jedes neuen Begriffs in der Aggregation coordinirter Merkmale wächst die extensive oder ausgebreitete Deutlichkeit, so wie mit der weitern Analysis der Begriffe in der Reihe subordinirter Merkmale die intensive oder tiefe Deutlichkeit. Diese letztere Art der Deutlichkeit, da sie nothwendig zur Gründlichkeit und Bündigkeit des Erkenntnisses dient, ist darum hauptsächlich Sache der Philosophie und wird insbesondre in metaphysischen Untersuchungen am höchsten getrieben."
9.716,"2. Ein jeder Vernunftschluß muß Nothwendigkeit geben. Induction und Analogie sind daher keine Vernunftschlüsse, sondern nur logische Präsumtionen oder auch empirische Schlüsse; und durch Induction bekommt man wohl generale, aber nicht universale Sätze."
9.1925,"Die Cascarilla de Loja oder Fieberrinde ist die Rinde eines Baumes ohnferne des Amazonenstromes und anderwärts in Südamerika. Es ist ein specifisches Mittel wider das Fieber; muß aber von der Chinawurzel oder -Rinde unterschieden werden. Das Sassafras ist die Wurzel eines Baumes in Florida. Das Guajak (Gummi oder Resina Guajaci ) wird in venerischen, vorzüglich gichtischen Krankheiten gebraucht. Man kann den Balsam- und die Gummibäume zum Theil auch zu den medicinischen Gewächsen rechnen. Quassia. - Colombo."
,freier Wille
9.2241,Portugal
9.2243,Schweden
9.2127,Ceylon
9.2064,Religion.
9.2146,Religion.
9.2158,Religion.
8.678,1800
9.2229,Ungarn.
9.2113,Java.
4.1282,Zusatz.
,"Grund für das Handeln, Willensbegrenzung"
5.363,Aus dem ersten Momente gefolgerte Erklärung des Schönen.
5.450,Aus dem vierten Moment gefolgerte Erklärung vom Schönen.
2.672,Drittes Hauptstück. Praktischer Schluß aus der ganzen Abhandlung.
9.1840,Sechstes Hauptstück. Einige merkwürdige Insekten und darunter:
2.610,"Zweites Hauptstück. Ein Fragment der geheimen Philosophie, die Gemeinschaft mit der Geisterwelt zu eröffnen."
9.594,In Absicht auf die Verstandesschlüsse durch die Umkehrung gelten folgende Regeln:
2.14,Drittes Hauptstück. Geschichte der Quellen und Brunnen.
4.246,Zweites Hauptstück. System aller Grundsätze des reinen Verstandes.
3.296,Zweites Hauptstück. System aller Grundsätze des reinen Verstandes.
2.212,Vierte Betrachtung. Beweisgrund zu einer Demonstration des Daseins Gottes.
,Gibt es einen Grund für das Handeln?
8.446,Etwas über den Einfluß des Mondes auf die Witterung.
6.441,"Der Gegensatz: Es ist nicht möglich, etwas Äußeres als das Meine zu haben, wenn ich nicht im Besitz desselben bin."
9.378,"Es giebt mehrere Ursachen, durch die das Vorurtheil des Alterthums erzeugt und unterhalten wird."
6.440,"Der Satz heißt: Es ist möglich, etwas Äußeres als das Meine zu haben, ob ich gleich nicht im Besitz desselben bin."
9.805,Bei jeder Eintheilung eines Begriffs ist darauf zu sehen:
9.1913,"Es giebt auch ein Holz, welches so hart ist, daß man Anker und Schwerter daraus macht."
7.275,"Von den Vorstellungen, die wir haben, ohne uns ihrer bewußt zu sein."
9.61,"Was endlich die Geschichte der Logik betrifft, so wollen wir hierüber nur Folgendes anführen:"
9.2271,Von meinen beiläufigen Anmerkungen habe ich nichts zu sagen; sie sprechen für sich.
9.2370,"Wir müssen nun aber auch einen systematischen Begriff von dem ganzen Zwecke der Erziehung und der Art, wie er zu erreichen ist, geben."
,Linguistik
9.2070,Tunquin
9.2086,Pegu
1.936,Conclusio.
4.609,Prolegomena.
9.2094,Indostan.
9.2092,Assam.
9.2194,Monomotapa.
9.1990,5. Galmei
9.2111,Borneo
9.1799,Meerwunder.
,"analytische Philosophie, Metakritik des Purismus der Vernunft, Formalismus"
4.555,Betrachtung über die Summe der reinen Seelenlehre zu Folge diesen Paralogismen.
2.627,"Drittes Hauptstück. Antikabbala. Ein Fragment der gemeinen Philosophie, die Gemeinschaft mit der Geisterwelt aufzuheben."
3.813,II. Auflösung der kosmologischen Idee von der Totalität der Theilung eines gegebenen Ganzen in der Anschauung.
9.696,Das Princip der disjunctiven Vernunftschlüsse ist der Grundsatz des ausschließenden Dritten:
3.735,Auf der Seite also des Dogmatismus in Bestimmung der kosmologischen Vernunftideen oder der Thesis zeigt sich
8.256,A. Beweis der objectiven Realität des Begriffs vom zureichenden Grunde nach Herrn Eberhard.
4.1039,Eintheilung aller möglichen Principien der Sittlichkeit aus dem angenommenen Grundbegriffe der Heteronomie.
9.485,"§. 20. Logische Formen der Urtheile: Quantität, Qualität, Relation und Modalität."
7.401,B. Von dem sinnlichen Dichtungsvermögen der Beigesellung.
3.739,Auf der Seite des Empirismus in Bestimmung der kosmologischen Ideen oder der Antithesis findet sich
,Welcher Sprachlichkeit oder Sprachbedingtheit unterliegt das Denken?
4.271,Grundsatz des reinen Verstandes: Alle Erscheinungen sind ihrer Anschauung nach extensive Größen.
5.819,Satz: Alle Erzeugung materieller Dinge ist nach bloß mechanischen Gesetzen möglich.
5.922,"Endzweck ist derjenige Zweck, der keines andern als Bedingung seiner Möglichkeit bedarf."
4.1051,Freiheit muß als Eigenschaft des Willens aller vernünftigen Wesen vorausgesetzt werden.
2.130,In der dritten Figur sind keine andere als vermischte Vernunftschlüsse möglich.
3.234,"§ 22. Die Kategorie hat keinen andern Gebrauch zum Erkenntnisse der Dinge, als ihre Anwendung auf Gegenstände der Erfahrung."
4.1214,Die Möglichkeit der Materie erfordert eine Anziehungskraft als die zweite wesentliche Grundkraft derselben.
2.126,In der zweiten Figur sind keine andere als vermischte Vernunftschlüsse möglich.
5.436,"Schönheit ist Form der Zweckmäßigkeit eines Gegenstandes, sofern sie ohne Vorstellung eines Zwecks an ihm wahrgenommen wird. *)"
5.451,"Schön ist, was ohne Begriff als Gegenstand eines nothwendigen Wohlgefallens erkannt wird."
,Sprachlichkeit
9.2261,Amerikanische Inseln.
7.78,Resultat.
8.634,Resultat.
7.338,Vom Gehör.
9.2318,Abhandlung.
2.155,Vorrede.
2.370,Vorrede.
2.8,Abhandlung.
5.62,Folgerung.
7.237,Vorrede.
,"Unterschiede in der Sprache, Wortbedeutung, Aussage"
2.233,1. Die Einheit in dem Mannigfaltigen der Wesen der Dinge gewiesen an den Eigenschaften des Raums.
2.239,"2. Die Einheit im Mannigfaltigen der Wesen der Dinge, gewiesen an demjenigen, was in den Bewegungsgesetzen nothwendig ist."
9.483,§. 19. Gegenstand der logischen Reflexion die bloße Form der Urtheile.
5.790,§ 66. Vom Princip der Beurtheilung der innern Zweckmäßigkeit in organisirten Wesen.
2.262,Vierte Betrachtung. Gebrauch unseres Beweisgrundes in Beurtheilung der Vollkommenheit einer Welt nach dem Laufe der Natur.
1.679,"Kurzer Abriß der nöthigsten Grundbegriffe der Newtonischen Weltwissenschaft, *) die zu dem Verstande des nachfolgenden erfordert werden."
3.214,§ 16. Von der ursprünglich=synthetischen Einheit der Apperception.
4.99,"1) Als allgemeine Logik abstrahirt sie von allem Inhalt der Verstandeserkenntniß und der Verschiedenheit ihrer Gegenstände und hat mit nichts, als der bloßen Form des Denkens zu tun."
8.345,"IIIte Art des Zweckwidrigen in der Welt gedacht werden können, nämlich das Mißverhältniß der Verbrechen und Strafen in der Welt."
3.189,"3te Anmerk. Von einer einzigen Kategorie, nämlich der der Gemeinschaft, die unter dem dritten Titel befindlich ist, ist die Übereinstimmung mit der in der Tafel der logischen Functionen ihm correspondirenden Form eines disjunctiven Urtheils nicht so in die Augen fallend, als bei den übrigen."
,Welchen Einfluß hat die Sprache auf die Gedanken?
8.446,Etwas über den Einfluß des Mondes auf die Witterung.
6.674,Von dem rechtlichen Verhältnisse des Bürgers zum Vaterlande und zum Auslande.
7.178,9. Welchen Ertrag wird der Fortschritt zum Besseren dem Menschengeschlecht abwerfen?
7.15,"Was das Erste, nämlich die gegen mich erhobene Anklage, betrifft, so ist meine gewissenhafte Verantwortung folgende:"
9.378,"Es giebt mehrere Ursachen, durch die das Vorurtheil des Alterthums erzeugt und unterhalten wird."
9.2370,"Wir müssen nun aber auch einen systematischen Begriff von dem ganzen Zwecke der Erziehung und der Art, wie er zu erreichen ist, geben."
9.61,"Was endlich die Geschichte der Logik betrifft, so wollen wir hierüber nur Folgendes anführen:"
9.58,"Aus dem, was wir über das Wesen und den Zweck der Logik bisher gesagt haben, läßt sich nunmehr der Werth dieser Wissenschaft und der Nutzen ihres Studiums nach einem richtigen und bestimmten Maaßstabe schätzen."
1.1116,Von dem Zusammenhange der Erdbeben mit den Jahreszeiten.
8.651,"Das πρωτον ψευδοσ proton pseudos liegt hier in dem Satze: ""Die Wahrheit zu sagen ist eine Pflicht, aber nur gegen denjenigen, welcher ein Recht auf die Wahrheit hat."""
,ratio cognoscendi
1.989,Confutatio dubiorum.
1.934,2. Causae investigatio.
2.739,COROLLARIUM.
1.1035,II. Principium coexsistentiae.
3.661,II. zur Antithesis.
3.703,II. zur Antithesis.
3.724,II. zur Antithesis.
3.683,II. zur Antithesis.
1.1017,I. Principium successionis.
1.960,Adstructio realitatis definitionis.
,"Autonomie, Dualismus von Natur und Freiheit"
5.796,§ 67. Vom Princip der teleologischen Beurtheilung der Natur überhaupt als System der Zwecke.
6.840,"2. Fremde Glückseligkeit als Zweck, der zugleich Pflicht ist."
5.20,Einleitung. Von der Idee einer Kritik der praktischen Vernunft.
5.820,Gegensatz: Einige Erzeugung derselben ist nach bloß mechanischen Gesetzen nicht möglich.
8.534,Zweiter Zusatz. Geheimer Artikel zum ewigen Frieden.
2.14,Drittes Hauptstück. Geschichte der Quellen und Brunnen.
2.287,Sechste Betrachtung. Verbesserte Methode der Physikotheologie.
5.632,§ 47. Erläuterung und Bestätigung obiger Erklärung vom Genie.
7.305,Rechtfertigung der Sinnlichkeit wider die Dritte Anklage.
2.552,Dritte Betrachtung. Von der Natur der metaphysischen Gewißheit.
,Die Moral ist ein allgemeingültiges Gesetz und daher ein formales Prinzip.
9.419,"Die Idee ist ein Vernunftbegriff, deren Gegenstand gar nicht in der Erfahrung kann angetroffen werden."
5.63,"Reine Vernunft ist für sich allein praktisch und giebt (dem Menschen) ein allgemeines Gesetz, welches wir das Sittengesetz nennen."
8.119,Nun ist das Recht zum Verlage ein persönliches bejahendes Recht.
1.410,"Drittes Hauptstück, welches eine neue Schätzung der lebendigen Kräfte als das wahre Kräftenmaß der Natur darlegt."
9.1183,"Das Land überhaupt wird eingetheilt in das feste Land und in die Inseln, obgleich jenes auch nichts anders ist als eine große Insel, von deren Grenzen man nur eine dunkle Idee hat."
9.893,"Der Nutzen dieses Studiums ist sehr ausgedehnt. Es dient zur zweckmäßigen Anordnung unserer Erkenntnisse, zu unserm eignen Vergnügen und gewährt reichen Stoff zu gesellschaftlichen Unterhaltungen."
4.1316,"Materie ist das Bewegliche, so fern es als ein solches ein Gegenstand der Erfahrung sein kann."
3.709,"Zu der Welt gehört etwas, das entweder als ihr Theil, oder ihre Ursache ein schlechthin nothwendiges Wesen ist."
9.772,"Die Beschreibung ist die Exposition eines Begriffs, sofern sie nicht präcis ist."
3.592,"In dem Verfahren der rationalen Psychologie herrscht ein Paralogism, der durch folgenden Vernunftschluß dargestellt wird."
,Handeln
9.2243,Schweden
9.2127,Ceylon
9.2241,Portugal
8.678,1800
5.275,Einleitung.
3.507,Einleitung.
2.522,Einleitung.
3.26,Einleitung.
2.8,Abhandlung.
6.919,Einleitung.
,"Wollen, Absicht, Handlung"
7.724,II. Temperamente der Thätigkeit.
9.704,III . Schlüsse der Urtheilskraft.
9.741,§. 94. Manier und Methode.
7.543,1) Selbst denken.
6.1138,C. Die Verhöhnung.
9.2072,Cochin=China.
9.1791,d . Der Hammerfisch
7.619,Von den Affecten insbesondere.
9.1975,"3. Kupfer,"
9.272,"Erstlich, als Vorstellung an sich selbst;"
,Der Wille in der Welt existiert.
6.381,Das angeborne Recht ist nur ein einziges.
2.207,6. Das nothwendige Wesen enthält die höchste Realität.
4.239,Das Schema der Wirklichkeit ist das Dasein in einer bestimmten Zeit.
3.289,Das Schema der Wirklichkeit ist das Dasein in einer bestimmten Zeit.
4.240,Das Schema der Nothwendigkeit ist das Dasein eines Gegenstandes zu aller Zeit.
3.290,Das Schema der Nothwendigkeit ist das Dasein eines Gegenstandes zu aller Zeit.
7.628,Von der Furchtsamkeit und der Tapferkeit.
4.447,C. Von dem reinen Gebrauche der Vernunft.
3.528,C. Von dem reinen Gebrauche der Vernunft.
5.128,Von der Typik der reinen praktischen Urtheilskraft.
