ID,Absatz
3.576,"Der logische Paralogismus besteht in der Falschheit eines Vernunftschlusses der Form nach, sein Inhalt mag übrigens sein, welcher er wolle. Ein transscendentaler Paralogismus aber hat einen transscendentalen Grund, der Form nach falsch zu schließen. Auf solche Weise wird ein dergleichen Fehlschluß in der Natur der Menschenvernunft seinen Grund haben und eine unvermeidliche, obzwar nicht unauflösliche Illusion bei sich führen."
4.494,"Der logische Paralogismus besteht in der Falschheit eines Vernunftschlusses der Form nach, sein Inhalt mag übrigens sein, welcher er wolle. Ein transscendentaler Paralogismus aber hat einen transscendentalen Grund, der Form nach falsch zu schließen. Auf solche Weise wird ein dergleichen Fehlschluß in der Natur der Menschenvernunft seinen Grund haben und eine unvermeidliche, obzwar nicht unauflösliche Illusion bei sich führen."
3.813,II. Auflösung der kosmologischen Idee von der Totalität der Theilung eines gegebenen Ganzen in der Anschauung.
3.937,Entdeckung und Erklärung des dialektischen Scheins in allen transscendentalen Beweisen vom Dasein eines nothwendigen Wesens.
3.735,Auf der Seite also des Dogmatismus in Bestimmung der kosmologischen Vernunftideen oder der Thesis zeigt sich
9.628,"Und hierauf gründet sich die Eintheilung aller Vernunftschlüsse in kategorische, hypothetische und disjunctive."
3.128,Einleitung. Idee einer transscendentalen Logik.
,freier Wille
6.835,"1. Eigene Vollkommenheit als Zweck, der zugleich Pflicht ist."
2.213,1. Das nothwendige Wesen ist ein Geist.
2.203,4. Das nothwendige Wesen ist einfach.
7.256,Vom Egoism.
6.840,"2. Fremde Glückseligkeit als Zweck, der zugleich Pflicht ist."
6.817,A. Eigene Vollkommenheit.
2.200,3. Das nothwendige Wesen ist einig.
4.1035,Die Autonomie des Willens als oberstes Princip der Sittlichkeit.
4.1051,Freiheit muß als Eigenschaft des Willens aller vernünftigen Wesen vorausgesetzt werden.
4.1133,Grundsatz.
,"Grund für das Handeln, Willensbegrenzung"
6.353,§ D. Das Recht ist mit der Befugniß zu zwingen verbunden.
4.1035,Die Autonomie des Willens als oberstes Princip der Sittlichkeit.
5.51,"Vorausgesetzt, daß die bloße gesetzgebende Form der Maximen allein der zureichende Bestimmungsgrund eines Willens sei: die Beschaffenheit desjenigen Willens zu finden, der dadurch allein bestimmbar ist."
5.345,"§ 2. Das Wohlgefallen, welches das Geschmacksurtheil bestimmt, ist ohne alles Interesse."
2.200,3. Das nothwendige Wesen ist einig.
6.317,Verbindlichkeit ist die Nothwendigkeit einer freien Handlung unter einem kategorischen Imperativ der Vernunft.
4.972,"Die Vorstellung eines objectiven Princips, sofern es für einen Willen nöthigend ist, heißt ein Gebot (der Vernunft), und die Formel des Gebots heißt Imperativ."
5.54,"Vorausgesetzt, daß ein Wille frei sei, das Gesetz zu finden, welches ihn allein nothwendig zu bestimmen tauglich ist."
5.442,"§ 20. Die Bedingung der Nothwendigkeit, die ein Geschmacksurtheil vorgiebt, ist die Idee eines Gemeinsinnes."
5.353,§ 4. Das Wohlgefallen am Guten ist mit Interesse verbunden.
,Gibt es einen Grund für das Handeln?
6.461,§ 11. Was ist ein Sachenrecht?
2.200,3. Das nothwendige Wesen ist einig.
8.119,Nun ist das Recht zum Verlage ein persönliches bejahendes Recht.
5.54,"Vorausgesetzt, daß ein Wille frei sei, das Gesetz zu finden, welches ihn allein nothwendig zu bestimmen tauglich ist."
2.213,1. Das nothwendige Wesen ist ein Geist.
6.133,"Der Wunsch aller Wohlgesinnten ist also: ""daß das Reich Gottes komme, daß sein Wille auf Erden geschehe""; aber was haben sie nun zu veranstalten, damit dieses mit ihnen geschehe?"
6.445,"Folgesatz: Wenn es rechtlich möglich sein muß, einen äußeren Gegenstand als das Seine zu haben: so muß es auch dem Subject erlaubt sein, jeden Anderen, mit dem es zum Streit des Mein und Dein über ein solches Object kommt, zu nöthigen, mit ihm zusammen in eine bürgerliche Verfassung zu treten."
5.834,"§ 73. Keines der obigen Systeme leistet das, was es vorgiebt."
6.353,§ D. Das Recht ist mit der Befugniß zu zwingen verbunden.
2.203,4. Das nothwendige Wesen ist einfach.
,Linguistik
1.893,Experientia.
6.313,( Philosophia practica universalis. )
9.1992,6. Arsenik
5.108,Der Analytik der praktischen Vernunft
3.667,Thesis.
3.708,Thesis.
3.688,Thesis.
3.645,Thesis.
5.758,Erste Abtheilung. Analytik der teleologischen Urtheilskraft.
1.1022,DEMONSTRATIO.
,"analytische Philosophie, Metakritik des Purismus der Vernunft, Formalismus"
4.224,Der Transscendentalen Doctrin der Urtheilskraft (oder Analytik der Grundsätze)
4.245,Der Transscendentalen Doctrin der Urtheilskraft (oder Analytik der Grundsätze)
3.273,Der Transscendentalen Doctrin der Urtheilskraft (oder Analytik der Grundsätze)
3.295,Der Transscendentalen Doctrin der Urtheilskraft (oder Analytik der Grundsätze)
4.368,Der Transscendentalen Doctrin der Urtheilskraft (Analytik der Grundsätze)
5.880,Anhang. Methodenlehre der teleologischen Urtheilskraft.
5.160,Kritische Beleuchtung der Analytik der reinen praktischen Vernunft.
5.108,Der Analytik der praktischen Vernunft
3.446,Der Transscendent. Doctrin der Urtheilskraft (Analytik der Grundsätze)
4.542,Kritik des vierten Paralogisms der transscendentalen Psychologie.
,Welcher Sprachlichkeit oder Sprachbedingtheit unterliegt das Denken?
9.412,Die Erkenntniß durch Begriffe heißt das Denken ( cognitio discursiva ).
5.394,§ 11. Das Geschmacksurtheil hat nichts als die Form der Zweckmäßigkeit eines Gegenstandes (oder der Vorstellungsart desselben) zum Grunde.
7.592,"§ 70. Gesittet, wohlanständig, manierlich, geschliffen (mit Abstoßung der Rauhigkeit) zu sein, ist doch nur die negative Bedingung des Geschmacks. Die Vorstellung dieser Eigenschaften in der Einbildungskraft kann eine äußerlich intuitive Vorstellungsart eines Gegenstandes oder seiner eigenen Person mit Geschmack sein, aber nur für zwei Sinne, für das Gehör und Gesicht. Musik und bildende Kunst (Malerei, Bildhauer-, Bau- und Gartenkunst) machen Ansprüche auf Geschmack als Empfänglichkeit eines Gefühls der Lust für die bloßen Formen äußerer Anschauung, erstere in Ansehung des Gehörs, die andere des Gesichts. Dagegen enthält die discursive Vorstellungsart durch laute Sprache oder durch Schrift zwei Künste, darin der Geschmack sich zeigen kann: die Beredsamkeit und Dichtkunst."
9.411,"Alle Erkenntnisse, das heißt: alle mit Bewußtsein auf ein Object bezogene Vorstellungen sind entweder Anschauungen oder Begriffe. Die Anschauung ist eine einzelne Vorstellung ( repraesentatio singularis ), der Begriff eine allgemeine ( repraesentatio per notas communes ) oder reflectirte Vorstellung ( repraesentatio discursiva )."
5.666,"1) Die redenden Künste sind Beredsamkeit und Dichtkunst. Beredsamkeit ist die Kunst, ein Geschäft des Verstandes als ein freies Spiel der Einbildungskraft zu betreiben; Dichtkunst, ein freies Spiel der Einbildungskraft als ein Geschäft des Verstandes auszuführen."
7.397,"§ 31. Es giebt drei verschiedene Arten des sinnlichen Dichtungsvermögens. Diese sind das bildende der Anschauung im Raum ( imaginatio plastica ), das beigesellende der Anschauung in der Zeit ( imaginatio associans ) und das der Verwandtschaft aus der gemeinschaftlichen Abstammung der Vorstellungen von einander ( affinitas )."
5.665,"Es giebt also nur dreierlei Arten schöner Künste: die redende, die bildende und die Kunst des Spiels der Empfindungen (als äußerer Sinneneindrücke). Man könnte diese Eintheilung auch dichotomisch einrichten, so daß die schöne Kunst in die des Ausdrucks der Gedanken, oder der Anschauungen und diese wiederum bloß nach ihrer Form, oder ihrer Materie (der Empfindung) eingetheilt würde. Allein sie würde alsdann zu abstract und nicht so angemessen den gemeinen Begriffen aussehen."
7.270,"§ 4. Das Bemerken ( animadvertere ) ist noch nicht ein Beobachten ( observare ) seiner selbst. Das letztere ist eine methodische Zusammenstellung der an uns selbst gemachten Wahrnehmungen, welche den Stoff zum Tagebuch eines Beobachters seiner selbst abgiebt und leichtlich zu Schwärmerei und Wahnsinn hinführt."
5.405,"Ästhetische Urtheile können eben sowohl als theoretische (logische) in empirische und reine eingetheilt werden. Die erstern sind die, welche Annehmlichkeit oder Unannehmlichkeit, die zweiten die, welche Schönheit von einem Gegenstande, oder von der Vorstellungsart desselben aussagen; jene sind Sinnenurtheile (materiale ästhetische Urtheile), diese (als formale) allein eigentliche Geschmacksurtheile."
5.653,"Mit einem Worte, die ästhetische Idee ist eine einem gegebenen Begriffe beigesellte Vorstellung der Einbildungskraft, welche mit einer solchen Mannigfaltigkeit der Theilvorstellungen in dem freien Gebrauche derselben verbunden ist, daß für sie kein Ausdruck, der einen bestimmten Begriff bezeichnet, gefunden werden kann, die also zu einem Begriffe viel Unnennbares hinzu denken läßt, dessen Gefühl die Erkenntnißvermögen belebt und mit der Sprache, als bloßem Buchstaben, Geist verbindet."
,Sprachlichkeit
7.265,Über die Förmlichkeit der egoistischen Sprache.
5.692,Der Kritik der ästhetischen Urtheilskraft
9.2158,Religion.
9.2064,Religion.
9.2146,Religion.
7.298,Apologie für die Sinnlichkeit.
9.1986,3. Wismuth
9.40,Die Logik wird eingetheilt
4.530,"Dritter Paralogism, der Personalität."
6.1166,Der ethischen Methodenlehre
,"Unterschiede in der Sprache, Wortbedeutung, Aussage"
9.313,Der dritte: etwas kennen ( noscere ) oder sich etwas in der Vergleichung mit andern Dingen vorstellen sowohl der Einerleiheit als der Verschiedenheit nach;
9.153,"Auf den hier angegebenen Unterschied zwischen intuitiven und discursiven Erkenntnissen, oder zwischen Anschauungen und Begriffen gründet sich die Verschiedenheit der ästhetischen und der logischen Vollkommenheit des Erkenntnisses."
9.811,"Verschiedene Eintheilungen eines Begriffes, die in verschiedener Absicht gemacht werden, heißen Nebeneintheilungen, und die Eintheilung der Glieder der Eintheilung wird eine Untereintheilung ( subdivisio ) genannt."
9.772,"Die Beschreibung ist die Exposition eines Begriffs, sofern sie nicht präcis ist."
9.412,Die Erkenntniß durch Begriffe heißt das Denken ( cognitio discursiva ).
9.429,Anmerkung. Die Form eines Begriffs als einer discursiven Vorstellung ist jederzeit gemacht.
9.788,"Anmerkung. Die Bedingung: daß der Gattungsbegriff und der Begriff des specifischen Unterschiedes ( genus und differentia specifica ) die Definition ausmachen sollen, gilt nur in Ansehung der Nominal-Definitionen in der Vergleichung, aber nicht für die Real-Definitionen in der Ableitung."
3.478,Anmerkung zur Amphibolie der Reflexionsbegriffe.
4.399,Anmerkung zur Amphibolie der Reflexionsbegriffe.
9.539,"Grundsätze sind entweder intuitive oder discursive. Die erstern können in der Anschauung dargestellt werden und heißen Axiome ( axiomata ), die letztern lassen sich nur durch Begriffe ausdrücken und können Akroame ( acroamata ) genannt werden."
,Welchen Einfluß hat die Sprache auf die Gedanken?
7.590,Der Geschmack enthält eine Tendenz zur äußeren Beförderung der Moralität.
8.85,"Im achten Buche verfolgt Hr. H. den Gebrauch der menschlichen Sinne, die Einbildungskraft des Menschen, seinen praktischen Verstand, seine Triebe und Glückseligkeit und erläutert den Einfluß der Tradition, der Meinungen, der Übung und Gewohnheit durch Beispiele verschiedener Nationen."
7.265,Über die Förmlichkeit der egoistischen Sprache.
9.91,Das Feld der Philosophie in dieser weltbürgerlichen Bedeutung läßt sich auf folgende Fragen bringen:
7.765,"Sonst sind die einheimischen ungewohnten Gesichter der Fremden für Völker, die aus ihrem Lande nie herauskommen, gemeiniglich ein Gegenstand des Spottes für diese. So rufen die kleinen Jungen in Japan, indem sie den dorthin handelnden Holländern nachlaufen: ""O welche große Augen, welche große Augen!"" und den Chinesen kommen die rothen Haare mancher Europäer, die ihr Land besuchen, widrig, die blauen Augen derselben aber lächerlich vor. Was die bloßen Hirnschädel betrifft und ihre Figur, welche die Basis"
7.592,"§ 70. Gesittet, wohlanständig, manierlich, geschliffen (mit Abstoßung der Rauhigkeit) zu sein, ist doch nur die negative Bedingung des Geschmacks. Die Vorstellung dieser Eigenschaften in der Einbildungskraft kann eine äußerlich intuitive Vorstellungsart eines Gegenstandes oder seiner eigenen Person mit Geschmack sein, aber nur für zwei Sinne, für das Gehör und Gesicht. Musik und bildende Kunst (Malerei, Bildhauer-, Bau- und Gartenkunst) machen Ansprüche auf Geschmack als Empfänglichkeit eines Gefühls der Lust für die bloßen Formen äußerer Anschauung, erstere in Ansehung des Gehörs, die andere des Gesichts. Dagegen enthält die discursive Vorstellungsart durch laute Sprache oder durch Schrift zwei Künste, darin der Geschmack sich zeigen kann: die Beredsamkeit und Dichtkunst."
9.207,"In Ansehung der Wissenschaften giebt es zwei Ausartungen des herrschenden Geschmacks: Pedanterie und Galanterie. Die eine treibt die Wissenschaften bloß für die Schule und schränkt sie dadurch ein in Rücksicht ihres Gebrauches, die andre treibt sie bloß für den Umgang oder die Welt und beschränkt sie dadurch in Absicht auf ihren Inhalt."
8.86,"Das neunte beschäftigt sich mit der Abhängigkeit des Menschen von andern in der Entwickelung seiner Fähigkeiten, mit der Sprache als Mittel zur Bildung der Menschen, mit der Erfindung der Künste und Wissenschaften durch Nachahmung, Vernunft und Sprache, mit den Regierungen als festgestellten Ordnungen unter den Menschen meistens aus ererbten Traditionen: und schließt mit Bemerkungen über die Religion und die älteste Tradition."
9.204,"Einen Theil der Philologie machen die Humaniora aus, worunter man die Kenntniß der Alten versteht, welche die Vereinigung der Wissenschaft mit Geschmack befördert, die Rauhigkeit abschleift und die Communicabilität und Urbanität, worin Humanität besteht, befördert."
5.684,"In der Musik geht dieses Spiel von der Empfindung des Körpers zu ästhetischen Ideen (der Objecte für Affecten), von diesen alsdann wieder zurück, aber mit vereinigter Kraft auf den Körper. Im Scherze (der eben sowohl wie jene eher zur angenehmen, als schönen Kunst gezählt zu werden verdient) hebt das Spiel von Gedanken an, die insgesammt, sofern sie sich sinnlich ausdrücken wollen, auch den Körper beschäftigen; und indem der Verstand in dieser Darstellung, worin er das Erwartete nicht findet, plötzlich nachläßt, so fühlt man die Wirkung dieser Nachlassung im Körper durch die Schwingung der Organen, welche die Herstellung ihres Gleichgewichts befördert und auf die Gesundheit einen wohlthätigen Einfluß hat."
,ratio cognoscendi
2.521,"Verum animo satis haec vestigia parva sagaci Sunt, per quae possis cognoscere caetera tute."
6.51,Vitiis nemo sine nascitur. Horat..
1.1021,"Hinc nexu substantiarum plane abolito, successio et tempus pariter facessunt."
1.970,"PROP. VI. Exsistentiae suae rationem aliquid habere in se ipso, absonum est."
1.1000,PROP. X. Corollaria quaedam genuina principii rationis determinantis exponere.
1.931,Flammae prae ceterorum ignium genere singularis natura haec est.
1.965,PROP. V. Nihil est verum sine ratione determinante.
1.985,"PROP. IX. Enumerare et diluere difficultates, quae principium rationis determinantis vulgo sufficientis premere videntur."
1.1005,"CONSECTARIUM. Quantitas realitatis absolutae in mundo naturaliter non mutatur, nec augescendo nec decrescendo."
1.921,Naturam aeris et principii in ipso elastici causam indagare.
,"Autonomie, Dualismus von Natur und Freiheit"
9.2051,Sitten und Charakter der Nation.
4.1035,Die Autonomie des Willens als oberstes Princip der Sittlichkeit.
8.540,I. Über die Mißhelligkeit zwischen der Moral und der Politik in Absicht auf den ewigen Frieden.
4.1037,Die Heteronomie des Willens als der Quell aller unächten Principien der Sittlichkeit.
7.666,A. Von der Freiheitsneigung als Leidenschaft.
2.246,Zweite Betrachtung. Unterscheidung der Abhängigkeit aller Dinge von Gott in die moralische und unmoralische.
7.852,C. Gewalt ohne Freiheit und Gesetz (Barbarei). D. Gewalt mit Freiheit und Gesetz (Republik).
6.890,Anmerkung. Von der Tugendlehre nach dem Princip der inneren Freiheit.
5.790,§ 66. Vom Princip der Beurtheilung der innern Zweckmäßigkeit in organisirten Wesen.
5.803,§ 68. Von dem Princip der Teleologie als innerem Princip der Naturwissenschaft.
,Die Moral ist ein allgemeingültiges Gesetz und daher ein formales Prinzip.
8.656,"Es ist also ein heiliges, unbedingt gebietendes, durch keine Convenienzen einzuschränkendes Vernunftgebot: in allen Erklärungen wahrhaft (ehrlich) zu sein."
6.317,Verbindlichkeit ist die Nothwendigkeit einer freien Handlung unter einem kategorischen Imperativ der Vernunft.
5.306,V. Das Princip der formalen Zweckmäßigkeit der Natur ist ein transscendentales Princip der Urtheilskraft.
6.332,"Der oberste Grundsatz der Sittenlehre ist also: handle nach einer Maxime, die zugleich als allgemeines Gesetz gelten kann. - jede Maxime, die sich hiezu nicht qualificirt, ist der Moral zuwider."
4.972,"Die Vorstellung eines objectiven Princips, sofern es für einen Willen nöthigend ist, heißt ein Gebot (der Vernunft), und die Formel des Gebots heißt Imperativ."
5.81,Praktische materiale Bestimmungsgründe im Princip der Sittlichkeit sind
1.470,Folgende Anmerkung legt ein ganz unbekanntes dynamisches Gesetz dar und ist in der Kräftenschätzung von nicht gemeiner Erheblichkeit.
4.1066,Wie ist ein kategorischer Imperativ möglich?
4.989,"Der kategorische Imperativ ist also nur ein einziger und zwar dieser: handle nur nach derjenigen Maxime, durch die du zugleich wollen kannst, daß sie ein allgemeines Gesetz werde."
6.119,"Ein rechtlich-bürgerlicher (politischer) Zustand ist das Verhältniß der Menschen untereinander, so fern sie gemeinschaftlich unter öffentlichen Rechtsgesetzen (die insgesammt Zwangsgesetze sind) stehen. Ein ethisch-bürgerlicher Zustand ist der, da sie unter dergleichen zwangsfreien, d. i. bloßen Tugendgesetzen vereinigt sind."
,Handeln
7.543,1) Selbst denken.
7.545,3) Jederzeit mit sich selbst einstimmig zu denken.
9.2066,Ehen.
7.256,Vom Egoism.
8.187,Was heißt: Sich im Denken orientiren?
1.1040,USUS.
1.1029,USUS.
7.352,Fragen.
4.1133,Grundsatz.
5.260,Beschluß.
,"Wollen, Absicht, Handlung"
6.320,"Pflicht ist diejenige Handlung, zu welcher jemand verbunden ist. Sie ist also die Materie der Verbindlichkeit, und es kann einerlei Pflicht (der Handlung nach) sein, ob wir zwar auf verschiedene Art dazu verbunden werden können."
2.288,"1. Ordnung und Anständigkeit, wenn sie gleich nothwendig ist, bezeichnet einen verständigen Urheber."
5.59,"Handle so, daß die Maxime deines Willens jederzeit zugleich als Princip einer allgemeinen Gesetzgebung gelten könne."
6.781,Vorrede.
2.370,Vorrede.
6.273,Vorrede.
2.155,Vorrede.
7.4,Vorrede.
9.2,Vorrede.
7.237,Vorrede.
,Der Wille in der Welt existiert.
3.694,"Es ist keine Freiheit, sondern alles in der Welt geschieht lediglich nach Gesetzen der Natur."
6.62,IV. Vom Ursprunge des Bösen in der menschlichen Natur.
6.50,III. Der Mensch ist von Natur böse.
4.239,Das Schema der Wirklichkeit ist das Dasein in einer bestimmten Zeit.
3.289,Das Schema der Wirklichkeit ist das Dasein in einer bestimmten Zeit.
5.921,"§ 84. Von dem Endzwecke des Daseins einer Welt, d. i. der Schöpfung selbst."
6.32,I. Von der ursprünglichen Anlage zum Guten in der menschlichen Natur.
6.117,Erste Abtheilung. Philosophische Vorstellung des Sieges des guten Princips unter Gründung eines Reichs Gottes auf Erden.
6.113,Drittes Stück. Der Sieg des guten Princips über das böse und die Gründung eines Reichs Gottes auf Erden.
3.290,Das Schema der Nothwendigkeit ist das Dasein eines Gegenstandes zu aller Zeit.
,Künstliche Intelligenz
4.722,Reine Physiologische Tafel allgemeiner Grundsätze der Naturwissenschaft.
9.896,Mathematische Vorbegriffe.
4.1311,Allgemeine Anmerkung zur Mechanik.
9.2064,Religion.
9.2146,Religion.
9.2158,Religion.
3.875,( Prototypon transscendentale ).
1.893,Experientia.
9.1799,Meerwunder.
4.1262,Allgemeine Anmerkung zur Dynamik.
,"KI, Machinenlernen, Tiefe neuronale Netze, Worteinbettung"
9.702,§. 80. Förmliche und versteckte Vernunftschlüsse ( ratiocinia formalia und cryptica. )
9.45,"Man pflegt die Logik ferner einzutheilen 2) in die natürliche oder populare und in die künstliche oder wissenschaftliche Logik ( logica naturalis, log. scholastica s. artificialis )."
9.1989,"ist weißlicht blau und eine Art Bleierz, aber härter. Setzt sich an die goslarschen Schmelzofen beim Schmelzen des Bleierzes, wo es häufig abgekratzt wird."
7.445,"§ 39. Man kann die Zeichen in willkürliche (Kunst-), in natürliche und in Wunderzeichen eintheilen."
9.2015,Alaun hält außer der vitriolischen Säure eine Mergelerde; in Solfatara wird Vitriol und Alaun gekocht und zwar in bleiernen Kesseln durch die bloße Hitze des Bodens.
1.926,Observationum barometricarum cum hypothesi consensus.
2.656,"Somnia, terrores magicos, miracula, sagas, Nocturnos lemures, portentaque Thessala -. HORATIUS."
9.2042,"die Siegelerden ( terrae sigillatae ) von Lemnus, Malta und Liegnitz zu merken. Sie sind alle etwas fett, kleben stark an der Zunge, werden bei Fleckfiebern und Durchfall gebraucht. Umbra ist eine braune Kreide aus Umbra oder Spoleto in Italien. Adlersteine, heißen auch sonst Klappersteine, haben in der Mitte einen Stein, der klappert. Es giebt riechende Steine oder Violensteine, ingleichen Stinksteine. In der neuern Zeit ist ein Stein von der besondern Eigenschaft entdeckt worden, daß er die Asche, wie der Magnet das Eisen an sich zieht."
3.875,( Prototypon transscendentale ).
9.412,Die Erkenntniß durch Begriffe heißt das Denken ( cognitio discursiva ).
,Wobei handelt es sich bei Künstlicher Intelligenz? Wird sie ein Segen für die Menschheit sein und intelligente Lösungen komplexer Probleme liefern?
4.657,1) Wie ist reine Mathematik möglich? 2) Wie ist reine Naturwissenschaft möglich? 3) Wie ist Metaphysik überhaupt möglich? 4) wie ist Metaphysik als Wissenschaft möglich?
5.928,"Die Physikotheologie ist der Versuch der Vernunft, aus den Zwecken der Natur (die nur empirisch erkannt werden können) auf die oberste Ursache der Natur und ihre Eigenschaften zu schließen. Eine Moraltheologie (Ethikotheologie) wäre der Versuch, aus dem moralischen Zwecke vernünftiger Wesen in der Natur (der a priori erkannt werden kann) auf jene Ursache und ihre Eigenschaften zu schließen."
3.55,"Wie ist reine Mathematik möglich? Wie ist reine Naturwissenschaft möglich? Von diesen Wissenschaften, da sie wirklich gegeben sind, läßt sich nun wohl geziemend fragen: wie sie möglich sind; denn daß sie möglich sein müssen, wird durch ihre Wirklichkeit bewiesen. *) Was aber Metaphysik betrifft, so muß ihr bisheriger schlechter Fortgang, und weil man von keiner einzigen bisher vorgetragenen, was ihren wesentlichen Zweck angeht, sagen kann, sie sei wirklich vorhanden, einen jeden mit Grunde an ihrer Möglichkeit zweifeln lassen."
8.681,"Philosophie als Lehre einer Wissenschaft kann so wie jede andere Doctrin zu allerlei beliebigen Zwecken als Werkzeug dienen, hat aber in dieser Hinsicht nur einen bedingten Werth. - Wer dieses oder jenes Product beabsichtigt, muß so oder so dabei zu Werke gehen, und wenn man hiebei nach Principien verfährt, so wird sie auch eine praktische Philosophie heißen können und hat ihren Werth, wie jede andere Waare und Arbeit, womit Verkehr getrieben werden kann."
9.84,"Man frägt doch immer am Ende, wozu dient das Philosophiren und der Endzweck desselben die Philosophie selbst als Wissenschaft nach dem Schulbegriffe betrachtet?"
9.828,"Anmerkung. Die analytische Methode heißt auch sonst die Methode des Erfindens. Für den Zweck der Popularität ist die analytische, für den Zweck der wissenschaftlichen und systematischen Bearbeitung des Erkenntnisses aber ist die synthetische Methode angemessener."
9.137,"Unser Zeitalter ist das Zeitalter der Kritik, und man muß sehen, was aus den kritischen Versuchen unsrer Zeit, in Absicht auf Philosophie und Metaphysik insbesondre, werden wird."
5.835,"Was wollen alle jene Systeme? Sie wollen unsere teleologischen Urtheile über die Natur erklären und gehen damit so zu Werke, daß ein Theil die Wahrheit derselben läugnet, mithin sie für einen Idealism der Natur (als Kunst vorgestellt) erklärt; der andere Theil sie als wahr anerkennt und die Möglichkeit einer Natur nach der Idee der Endursachen darzuthun verspricht."
9.83,"Philosophie ist also das System der philosophischen Erkenntnisse oder der Vernunfterkenntnisse aus Begriffen. Das ist der Schulbegriff von dieser Wissenschaft. Nach dem Weltbegriffe ist sie die Wissenschaft von den letzten Zwecken der menschlichen Vernunft. Dieser hohe Begriff giebt der Philosophie würde, d. i. einen absoluten Werth. Und wirklich ist sie es auch, die allein nur innern Werth hat, und allen andern Erkenntnissen erst einen Werth giebt."
9.2285,"Ein Entwurf zu einer Theorie der Erziehung ist ein herrliches Ideal, und es schadet nichts, wenn wir auch nicht gleich im Stande sind, es zu realisiren. Man muß nur nicht gleich die Idee für schimärisch halten und sie als einen schönen Traum verrufen, wenn auch Hindernisse bei ihrer Ausführung eintreten."
,Bundeskanzler
9.2243,Schweden
