ID,Absatz
5.98,"Diese Art von Creditiv des moralischen Gesetzes, da es selbst als ein Princip der Deduction der Freiheit als einer Causalität der reinen Vernunft aufgestellt wird, ist, da die theoretische Vernunft wenigstens die Möglichkeit einer Freiheit anzunehmen genöthigt war, zu Ergänzung eines Bedürfnisses derselben statt aller Rechtfertigung a priori völlig hinreichend. Denn das moralische Gesetz beweiset seine Realität dadurch auch für die Kritik der speculativen Vernunft genugthuend, daß es einer blos negativ gedachten Causalität, deren Möglichkeit jener unbegreiflich und dennoch sie anzunehmen nöthig war, positive Bestimmung, nämlich den Begriff einer den Willen unmittelbar (durch die Bedingung einer allgemeinen gesetzlichen Form seiner Maximen) bestimmenden Vernunft, hinzufügt und so der Vernunft, die mit ihren Ideen, wenn sie speculativ verfahren wollte, immer überschwenglich wurde, zum erstenmale objective, obgleich nur praktische Realität zu geben vermag und ihren transscendenten Gebrauch in einen immanenten (im Felde der Erfahrung durch Ideen selbst wirkende Ursachen zu sein) verwandelt."
,Gibt es eine Verbindung von einem eindeutig deterministischen Grundansatz mit einer indeterministischen Verteidigung der formellen Zufälligkeit?
3.650,Der Antinomie der reinen Vernunft Erster Widerstreit der transscendentalen Ideen.
3.692,Der Antinomie der reinen Vernunft Dritter Widerstreit der transscendentalen Ideen.
3.671,Der Antinomie der reinen Vernunft Zweiter Widerstreit der transscendentalen Ideen.
3.712,Der Antinomie der reinen Vernunft Vierter Widerstreit der transscendentalen Ideen.
3.576,"Der logische Paralogismus besteht in der Falschheit eines Vernunftschlusses der Form nach, sein Inhalt mag übrigens sein, welcher er wolle. Ein transscendentaler Paralogismus aber hat einen transscendentalen Grund, der Form nach falsch zu schließen. Auf solche Weise wird ein dergleichen Fehlschluß in der Natur der Menschenvernunft seinen Grund haben und eine unvermeidliche, obzwar nicht unauflösliche Illusion bei sich führen."
4.494,"Der logische Paralogismus besteht in der Falschheit eines Vernunftschlusses der Form nach, sein Inhalt mag übrigens sein, welcher er wolle. Ein transscendentaler Paralogismus aber hat einen transscendentalen Grund, der Form nach falsch zu schließen. Auf solche Weise wird ein dergleichen Fehlschluß in der Natur der Menschenvernunft seinen Grund haben und eine unvermeidliche, obzwar nicht unauflösliche Illusion bei sich führen."
3.610,"Allgemeine Anmerkung, den Übergang von der rationalen Psychologie zur Kosmologie betreffend."
4.211,Summarische Vorstellung der Richtigkeit und einzigen Möglichkeit dieser Deduction der reinen Verstandesbegriffe.
5.825,"Aller Anschein einer Antinomie zwischen den Maximen der eigentlich physischen (mechanischen) und der teleologischen (technischen) Erklärungsart beruht also darauf: daß man einen Grundsatz der reflectirenden Urtheilskraft mit dem der bestimmenden und die Autonomie der ersteren (die bloß subjectiv für unsern Vernunftgebrauch in Ansehung der besonderen Erfahrungsgesetze gilt) mit der Heteronomie der anderen, welche sich nach dem von dem Verstande gegebenen (allgemeinen oder besondern) Gesetzen richten muß, verwechselt."
9.42,"Wollte man diese bloß theoretische und allgemeine Doctrin zu einer praktischen Kunst, d. i. zu einem Organon brauchen: so würde sie Dialektik werden. Eine Logik des Scheins ( ars sophistica, disputatoria ), die aus einem bloßen Mißbrauche der Analytik entspringt, sofern nach der bloßen logischen Form der Schein einer wahren Erkenntniß, deren Merkmale doch von der Übereinstimmung mit den Objecten, also vom Inhalte hergenommen sein müssen, erkünstelt wird."
,freier Wille
8.646,Über ein vermeintes Recht aus Menschenliebe zu lügen.
8.647,Über ein vermeintes Recht aus Menschenliebe zu lügen.
6.534,Des Rechts der häuslichen Gesellschaft dritter Titel: Das Hausherren=Recht.
7.190,Von der Macht des Gemüths des Menschen über seine krankhafte Gefühle durch den bloßen festen Vorsatz Meister zu sein.
7.324,Von dem erlaubten moralischen Schein.
7.186,Von der Macht des Gemüths durch den bloßen Vorsatz seiner krankhaften Gefühle Meister zu sein. Ein Antwortschreiben an Herrn Hofrath und Professor Hufeland.
7.256,Vom Egoism.
8.119,Nun ist das Recht zum Verlage ein persönliches bejahendes Recht.
3.5,Gnädiger Herr!
4.1035,Die Autonomie des Willens als oberstes Princip der Sittlichkeit.
,"Grund für das Handeln, Willensbegrenzung"
8.55,"Aufklärung ist der Ausgang des Menschen aus seiner selbst verschuldeten Unmündigkeit. Unmündigkeit ist das Unvermögen, sich seines Verstandes ohne Leitung eines anderen zu bedienen. Selbstverschuldet ist diese Unmündigkeit, wenn die Ursache derselben nicht am Mangel des Verstandes, sondern der Entschließung und des Muthes liegt, sich seiner ohne Leitung eines andern zu bedienen. sapere aude! habe Muth dich deines eigenen Verstandes zu bedienen! Ist also der Wahlspruch der Aufklärung."
7.218,5. Von der Hebung und Verhütung krankhafter Zufälle durch den Vorsatz im Athemziehen.
8.119,Nun ist das Recht zum Verlage ein persönliches bejahendes Recht.
7.678,"Ehrsucht ist die Schwäche der Menschen, wegen der man auf sie durch ihre Meinung, Herrschsucht durch ihre Furcht und Habsucht durch ihr eigenes Interesse Einfluß haben kann. - Allerwärts ein Sklavensinn, durch den, wenn sich ein Anderer desselben bemächtigt, er das Vermögen hat, ihn durch seine eigenen Neigungen zu seinen Absichten zu gebrauchen. Das Bewußtsein aber dieses Vermögens an sich und des Besitzes der Mittel seine Neigungen zu befriedigen erregt die Leidenschaft mehr noch, als der Gebrauch derselben."
7.614,"Die durch die Vernunft des Subjects schwer oder gar nicht bezwingliche Neigung ist Leidenschaft. Dagegen ist das Gefühl einer Lust oder Unlust im gegenwärtigen Zustande, welches im Subject die Überlegung (die Vernunftvorstellung, ob man sich ihm überlassen oder weigern solle) nicht aufkommen läßt, der Affect."
9.2395,"Alle Übertretung eines Gebotes bei einem Kinde ist eine Ermangelung des Gehorsams, und diese zieht Strafe nach sich. Auch bei einer unachtsamen Übertretung des Gebotes ist Strafe nicht unnöthig. Diese Strafe ist entweder physisch oder moralisch."
4.1053,"Von dem Interesse, welches den Ideen der Sittlichkeit anhängt."
6.702,"Was die thätige Verletzung betrifft, die ein Recht zum Kriege giebt, so gehört dazu die selbstgenommene Genugthuung für die Beleidigung des einen Volks durch das Volk des anderen Staats, die Wiedervergeltung ( retorsio ), ohne eine Erstattung (durch friedliche Wege) bei dem anderen Staate zu suchen, womit der Förmlichkeit nach der Ausbruch des Krieges ohne vorhergehende Aufkündigung des Friedens (Kriegsankündigung) eine Ähnlichkeit hat: weil, wenn man einmal ein Recht im Kriegszustande finden will, etwas Analogisches mit einem Vertrag angenommen werden muß, nämlich Annahme der Erklärung des anderen Theils, daß beide ihr Recht auf diese Art suchen wollen."
4.1047,Der Begriff der Freiheit ist der Schlüssel zur Erklärung der Autonomie des Willens.
7.613,"§ 73. Begierde ( appetitio ) ist die Selbstbestimmung der Kraft eines Subjects durch die Vorstellung von etwas Künftigem als einer Wirkung derselben. Die habituelle sinnliche Begierde heißt Neigung. Das Begehren ohne Kraftanwendung zu Hervorbringung des Objects ist der Wunsch. Dieser kann auf Gegenstände gerichtet sein, zu deren Herbeischaffung das Subject sich selbst unvermögend fühlt, und ist dann ein leerer (müßiger) Wunsch. Der leere Wunsch, die Zeit zwischen dem Begehren und Erwerben des Begehrten vernichten zu können, ist Sehnsucht. Die in Ansehung des Objects unbestimmte Begierde ( appetitio vaga ), welche das Subject nur antreibt, aus seinem gegenwärtigen Zustande herauszugehen, ohne zu wissen, in welchen es denn eintreten will, kann der launische Wunsch genannt werden (den nichts befriedigt)."
,Gibt es einen Grund für das Handeln?
8.110,"Da der sich eindringende Geschäftträger unerlaubter Weise im Namen eines andern handelt, so hat er keinen Anspruch auf den Vortheil, der aus diesem Geschäfte entspringt; sondern der, in dessen Namen er das Geschäft führt, oder ein anderer Bevollmächtigter, welchem jener es anvertrauet hat, besitzt das Recht, diesen Vortheil als die Frucht seines Eigenthums sich zuzueignen. Weil ferner dieser Geschäftträger dem Rechte des Besitzers durch unbefugte Einmischung in fremde Geschäfte Abbruch thut, so muß er nothwendig allen Schaden vergüten. Dieses liegt ohne Zweifel in den Elementarbegriffen des Naturrechts."
8.119,Nun ist das Recht zum Verlage ein persönliches bejahendes Recht.
6.814,"Denn eigene Glückseligkeit ist ein Zweck, den zwar alle Menschen (vermöge des Antriebes ihrer Natur) haben, nie aber kann dieser Zweck als Pflicht angesehen werden, ohne sich selbst zu widersprechen. Was ein jeder unvermeidlich schon von selbst will, das gehört nicht unter den Begriff von Pflicht; denn diese ist eine Nöthigung zu einem ungern genommenen Zweck. Es widerspricht sich also zu sagen: man sei verpflichtet seine eigene Glückseligkeit mit allen Kräften zu befördern."
8.129,"Dieser Verbindlichkeit des Verlegers, die man vermuthlich zugestehen wird, muß aber auch ein darauf gegründetes Recht entsprechen, nämlich das Recht zu allem dem, ohne welches jene Verbindlichkeit nicht erfüllt werden könnte. Dieses ist: daß er das Verlagsrecht ausschließlich ausübe, weil anderer Concurrenz zu seinem Geschäfte die Führung desselben für ihn praktisch unmöglich machen würde."
6.353,§ D. Das Recht ist mit der Befugniß zu zwingen verbunden.
6.660,"Was ein bürgerliches Amt anlangt, so kommt hier die Frage vor: hat der Souverän das Recht, einem, dem er ein Amt gegeben, es nach seinem Gutbefinden (ohne ein Verbrechen von Seiten des letzteren) wieder zu nehmen? Ich sage: nein! Denn was der vereinigte Wille des Volks über seine bürgerliche Beamte nie beschließen wird, das kann auch das Staatsoberhaupt über ihn nicht beschließen. Nun will das Volk (das die Kosten tragen soll, welche die Ansetzung eines Beamten ihm machen wird) ohne allen Zweifel, daß dieser seinem ihm auferlegten Geschäfte völlig gewachsen sei; welches aber nicht anders, als durch eine hinlängliche Zeit hindurch fortgesetzte Vorbereitung und Erlernung desselben, über der er diejenige versäumt, die er zur Erlernung eines anderen ihn nährenden Geschäfts hätte verwenden können, geschehen kann; mithin würde in der Regel das Amt mit Leuten versehen werden, die keine dazu erforderliche Geschicklichkeit und durch Übung erlangte Reife Urtheilskraft erworben hätten; welches der Absicht des Staats zuwider ist, als zu welcher auch erforderlich ist, daß jeder vom niedrigeren Amte zu höheren (die sonst lauter untauglichen in die Hände fallen würden) steigen, mithin auch auf lebenswierige Versorgung müsse rechnen können."
7.674,"C. Von der Neigung zum Vermögen, Einfluß überhaupt auf andere Menschen zu haben."
8.653,"Nun ist die erste Frage: ob der Mensch in Fällen, wo er einer Beantwortung mit ja oder nein nicht ausweichen kann, die Befugniß (das Recht) habe unwahrhaft zu sein. Die zweite Frage ist: ob er nicht gar verbunden sei in einer gewissen Aussage, wozu ihn ein ungerechter Zwang nöthigt, unwahrhaft zu sein, um eine ihn bedrohende Missethat an sich oder einem anderen zu verhüten."
6.445,"Folgesatz: Wenn es rechtlich möglich sein muß, einen äußeren Gegenstand als das Seine zu haben: so muß es auch dem Subject erlaubt sein, jeden Anderen, mit dem es zum Streit des Mein und Dein über ein solches Object kommt, zu nöthigen, mit ihm zusammen in eine bürgerliche Verfassung zu treten."
4.1016,"Es ist nun kein Wunder, wenn wir auf alle bisherige Bemühungen, die jemals unternommen worden, um das Princip der Sittlichkeit ausfindig zu machen, zurücksehen, warum sie insgesammt haben fehlschlagen müssen. Man sah den Menschen durch seine Pflicht an Gesetze gebunden, man ließ es sich aber nicht einfallen, daß er nur seiner eigenen und dennoch allgemeinen Gesetzgebung unterworfen sei, und daß er nur verbunden sei, seinem eigenen, dem Naturzwecke nach aber allgemein gesetzgebenden Willen gemäß zu handeln. Denn wenn man sich ihn nur als einem Gesetz (welches es auch sei) unterworfen dachte: so mußte dieses irgend ein Interesse als Reiz oder Zwang bei sich führen, weil es nicht als Gesetz aus seinem Willen entsprang, sondern dieser gesetzmäßig von etwas anderm genöthigt wurde, auf gewisse Weise zu handeln. Durch diese ganz nothwendige Folgerung aber war alle Arbeit, einen obersten Grund der Pflicht zu finden, unwiederbringlich verloren. Denn man bekam niemals Pflicht, sondern Nothwendigkeit der Handlung aus einem gewissen Interesse heraus. Dieses mochte nun ein eigenes oder fremdes Interesse sein. Aber alsdann mußte der Imperativ jederzeit bedingt ausfallen und konnte zum moralischen Gebote gar nicht taugen. Ich will also diesen Grundsatz das Princip der Autonomie des Willens im Gegensatz mit jedem andern, das ich deshalb zur Heteronomie zähle, nennen."
,Linguistik
3.76,Metaphysische Erörterung dieses Begriffs.
5.108,Der Analytik der praktischen Vernunft
4.368,Der Transscendentalen Doctrin der Urtheilskraft (Analytik der Grundsätze)
4.513,Kritik des zweiten Paralogisms der transscendentalen Psychologie.
4.542,Kritik des vierten Paralogisms der transscendentalen Psychologie.
4.532,Kritik des dritten Paralogisms der transscendentalen Psychologie.
4.245,Der Transscendentalen Doctrin der Urtheilskraft (oder Analytik der Grundsätze)
4.224,Der Transscendentalen Doctrin der Urtheilskraft (oder Analytik der Grundsätze)
3.295,Der Transscendentalen Doctrin der Urtheilskraft (oder Analytik der Grundsätze)
3.273,Der Transscendentalen Doctrin der Urtheilskraft (oder Analytik der Grundsätze)
,"analytische Philosophie, Metakritik des Purismus der Vernunft, Formalismus"
4.513,Kritik des zweiten Paralogisms der transscendentalen Psychologie.
4.507,Kritik des ersten Paralogism der reinen Psychologie.
4.245,Der Transscendentalen Doctrin der Urtheilskraft (oder Analytik der Grundsätze)
4.224,Der Transscendentalen Doctrin der Urtheilskraft (oder Analytik der Grundsätze)
3.273,Der Transscendentalen Doctrin der Urtheilskraft (oder Analytik der Grundsätze)
3.295,Der Transscendentalen Doctrin der Urtheilskraft (oder Analytik der Grundsätze)
4.532,Kritik des dritten Paralogisms der transscendentalen Psychologie.
4.542,Kritik des vierten Paralogisms der transscendentalen Psychologie.
5.108,Der Analytik der praktischen Vernunft
4.368,Der Transscendentalen Doctrin der Urtheilskraft (Analytik der Grundsätze)
,Welcher Sprachlichkeit oder Sprachbedingtheit unterliegt das Denken?
5.526,"Buchstäblich genommen und logisch betrachtet, können Ideen nicht dargestellt werden. Aber wenn wir unser empirisches Vorstellungsvermögen (mathematisch, oder dynamisch) für die Anschauung der Natur erweitern: so tritt unausbleiblich die Vernunft hinzu, als Vermögen der Independenz der absoluten Totalität, und bringt die, obzwar vergebliche, Bestrebung des Gemüths hervor, die Vorstellung der Sinne dieser angemessen zu machen. Diese Bestrebung und das Gefühl der Unerreichbarkeit der Idee durch die Einbildungskraft ist selbst eine Darstellung der subjectiven Zweckmäßigkeit unseres Gemüths im Gebrauche der Einbildungskraft für dessen übersinnliche Bestimmung und nöthigt uns, subjectiv die Natur selbst in ihrer Totalität, als Darstellung von etwas Übersinnlichem, zu denken, ohne diese Darstellung objectiv zu Stande bringen zu können."
7.592,"§ 70. Gesittet, wohlanständig, manierlich, geschliffen (mit Abstoßung der Rauhigkeit) zu sein, ist doch nur die negative Bedingung des Geschmacks. Die Vorstellung dieser Eigenschaften in der Einbildungskraft kann eine äußerlich intuitive Vorstellungsart eines Gegenstandes oder seiner eigenen Person mit Geschmack sein, aber nur für zwei Sinne, für das Gehör und Gesicht. Musik und bildende Kunst (Malerei, Bildhauer-, Bau- und Gartenkunst) machen Ansprüche auf Geschmack als Empfänglichkeit eines Gefühls der Lust für die bloßen Formen äußerer Anschauung, erstere in Ansehung des Gehörs, die andere des Gesichts. Dagegen enthält die discursive Vorstellungsart durch laute Sprache oder durch Schrift zwei Künste, darin der Geschmack sich zeigen kann: die Beredsamkeit und Dichtkunst."
7.283,Von der Deutlichkeit und Undeutlichkeit im Bewußtsein seiner Vorstellungen.
7.523,"Der Witz ist entweder der vergleichende ( ingenium comparans ), oder der vernünftelnde Witz ( ingenium argutans ). Der Witz paart (assimilirt) heterogene Vorstellungen, die oft nach dem Gesetze der Einbildungskraft (der Association) weit auseinander liegen, und ist ein eigenthümliches Verähnlichungsvermögen, welches dem Verstande (als dem Vermögen der Erkenntniß des Allgemeinen), so fern er die Gegenstände unter Gattungen bringt, angehört. Er bedarf nachher der Urtheilskraft, um das Besondere unter dem Allgemeinen zu bestimmen und das Denkungsvermögen zum erkennen anzuwenden. - Witzig (im Reden oder Schreiben) zu sein, kann durch den Mechanism der Schule und ihren Zwang nicht erlernt werden, sondern gehört, als ein besonderes Talent, zur Liberalität der Sinnesart in der wechselseitigen Gedankenmittheilung ( veniam damus petimusque vicissim ); einer schwer zu erklärenden Eigenschaft des Verstandes überhaupt - gleichsam seiner Gefälligkeit - , die mit der Strenge der Urtheilskraft ( iudicium discretivum ) in der Anwendung des Allgemeinen auf das Besondere (der Gattungsbegriffe auf die der Species) contrastirt, als welche das Assimilationsvermögen sowohl, als auch den Hang dazu einschränkt."
7.292,"Vorstellungen, in Ansehung deren sich das Gemüth leidend verhält, durch welche also das Subject afficirt wird (dieses mag sich nun selbst afficiren oder von einem Object afficirt werden), gehören zum sinnlichen; diejenigen aber, welche ein bloßes Thun (das Denken) enthalten, zum intellectuellen Erkenntnißvermögen. Jenes wird auch das untere, dieses aber das obere Erkenntnißvermögen genannt. *) Jenes hat den Charakter der Passivität des inneren Sinnes der Empfindungen, dieses der Spontaneität der Apperception, d. i. des reinen Bewußtseins der Handlung, welche das Denken ausmacht und zur Logik (einem System der Regeln des Verstandes), so wie jener zur Psychologie (einem Inbegriff aller innern Wahrnehmungen unter Naturgesetzen) gehört und innere Erfahrung begründet."
5.621,"Schöne Kunst dagegen ist eine Vorstellungsart, die für sich selbst zweckmäßig ist und, obgleich ohne Zweck, dennoch die Cultur der Gemüthskräfte zur geselligen Mittheilung befördert."
7.422,"Das ingeniöse Memoriren ist eine Methode gewisse Vorstellungen durch Association mit Nebenvorstellungen, die an sich (für den Verstand) gar keine Verwandtschaft mit einander haben, z. B. Laute einer Sprache mit gänzlich ungleichartigen Bildern, die jenen correspondiren sollen, dem Gedächtniß einzuprägen; wo man, um etwas leichter in Gedächtniß zu fassen, dasselbe noch mit mehr Nebenvorstellungen belästigt; folglich ungereimt, als regelloses Verfahren der Einbildungskraft in der Zusammenpaarung dessen, was nicht unter einem und demselben Begriffe zusammen gehören kann; und zugleich Widerspruch zwischen Mittel und Absicht, da man dem Gedächtniß die Arbeit zu erleichtern sucht, in der That aber sie durch die ihm unnöthig aufgebürdete Association sehr disparater Vorstellungen erschwert *) . Daß Witzlinge selten ein treues Gedächtni haben ( ingeniosis non admodum fida est memoria ), ist eine Bemerkung, die jenes Phänomen erklärt."
5.497,"Das Gemüth fühlt sich in der Vorstellung des Erhabenen in der Natur bewegt: da es in dem ästhetischen Urtheile über das Schöne derselben in ruhiger Contemplation ist. Diese Bewegung kann (vornehmlich in ihrem Anfange) mit einer Erschütterung verglichen werden, d. i. mit einem schnellwechselnden Abstoßen und Anziehen eben desselben Objects. Das Überschwengliche für die Einbildungskraft (bis zu welchem sie in der Auffassung der Anschauung getrieben wird) ist gleichsam ein Abgrund, worin sie sich selbst zu verlieren fürchtet; aber doch auch für die Idee der Vernunft vom Übersinnlichen nicht überschwenglich, sondern gesetzmäßig, eine solche Bestrebung der Einbildungskraft hervorzubringen: mithin in eben dem Maße wiederum anziehend, als es für die bloße Sinnlichkeit abstoßend war. Das Urtheil selber bleibt aber hiebei immer nur ästhetisch, weil es, ohne einen bestimmten Begriff vom Objecte zum Grunde zu haben, bloß das subjective Spiel der Gemüthskräfte (Einbildungskraft und Vernunft) selbst durch ihren Contrast als harmonisch vorstellt. Denn so wie Einbildungskraft und Verstand in der Beurtheilung des Schönen durch ihre Einhelligkeit, so bringen Einbildungskraft und Vernunft hier durch ihren Widerstreit subjective Zweckmäßigkeit der Gemüthskräfte hervor: nämlich ein Gefühl, daß wir reine, selbstständige Vernunft haben, oder ein Vermögen der Größenschätzung, dessen Vorzüglichkeit durch nichts anschaulich gemacht werden kann, als durch die Unzulänglichkeit desjenigen Vermögens, welches in Darstellung der Größen (sinnlicher Gegenstände) selbst unbegränzt ist."
8.590,"Mit dieser vorgegebenen Fühlbarkeit eines Gegenstandes, der doch bloß in der reinen Vernunft angetroffen werden kann, hat es nun folgende Bewandtniß. - Bisher hatte man nur von drei Stufen des Fürwahrhaltens bis zum Verschwinden desselben in völlige Unwissenheit gehört: dem Wissen, Glauben und Meinen. *) Jetzt wird eine neue angebracht, die gar nichts mit der Logik gemein hat, die kein Fortschritt des Verstandes, sondern Vorempfindung ( praevisio sensitiva ) dessen sein soll, was gar kein Gegenstand der Sinne ist: d. i. Ahnung des Übersinnlichen."
5.399,"Nun ist es auf ähnliche Weise mit der Lust im ästhetischen Urtheile bewandt: nur daß sie hier bloß contemplativ, und ohne ein Interesse am Object zu bewirken, im moralischen Urtheil hingegen praktisch ist. Das Bewußtsein der bloß formalen Zweckmäßigkeit im Spiele der Erkenntnißkräfte des Subjects bei einer Vorstellung, wodurch ein Gegenstand gegeben wird, ist die Lust selbst, weil es einen Bestimmungsgrund der Thätigkeit des Subjects in Ansehung der Belebung der Erkenntnißkräfte desselben, also eine innere Causalität (welche zweckmäßig ist) in Ansehung der Erkenntniß überhaupt, aber ohne auf eine bestimmte Erkenntniß eingeschränkt zu sein, mithin eine bloße Form der subjectiven Zweckmäßigkeit einer Vorstellung, in einem ästhetischen Urtheile enthält. Diese Lust ist auch auf keinerlei Weise praktisch, weder wie die aus dem pathologischen Grunde der Annehmlichkeit, noch die aus dem intellectuellen des vorgestellten Guten. Sie hat aber doch Causalität in sich, nämlich den Zustand der Vorstellung selbst und die Beschäftigung der Erkenntnißkräfte ohne weitere Absicht zu erhalten. Wir weilen bei der Betrachtung des Schönen, weil diese Betrachtung sich selbst stärkt und reproducirt: welches derjenigen Verweilung analogisch (aber doch mit ihr nicht einerlei) ist, da ein Reiz in der Vorstellung des Gegenstandes die Aufmerksamkeit wiederholentlich erweckt, wobei das Gemüth passiv ist."
,Sprachlichkeit
7.298,Apologie für die Sinnlichkeit.
5.81,Praktische materiale Bestimmungsgründe im Princip der Sittlichkeit sind
7.398,A. Von dem sinnlichen Dichtungsvermögen der Bildung.
3.427,Widerlegung des Idealismus.
