ID,Absatz
6.825,"Der Pflichtbegriff steht unmittelbar in Beziehung auf ein Gesetz (wenn ich gleich noch von allem Zweck als der Materie desselben abstrahire); wie denn das formale Princip der Pflicht im kategorischen Imperativ: ""Handle so, daß die Maxime deiner Handlung ein allgemeines Gesetz werden könne"" es schon anzeigt; nur daß in der Ethik dieses als das Gesetz deines eigenen Willens gedacht wird, nicht des Willens überhaupt, der auch der Wille Anderer sein könnte: wo es alsdann eine Rechtspflicht abgeben würde, die nicht in das Feld der Ethik gehört. - Die Maximen werden hier als solche subjective Grundsätze angesehen, die sich zu einer allgemeinen Gesetzgebung blos qualificiren; welches nur ein negatives Princip (einem Gesetz überhaupt nicht zu widerstreiten) ist. Wie kann es aber dann noch ein Gesetz für die Maxime der Handlungen geben?"
6.958,"Der Vernunftbeweis aber der Unzulässigkeit jenes unnatürlichen und selbst auch des blos unzweckmäßigen Gebrauchs seiner Geschlechtseigenschaften als Verletzung (und zwar, was den ersteren betrifft, im höchsten Grade) der Pflicht gegen sich selbst ist nicht so leicht geführt. - Der Beweisgrund liegt freilich darin, daß der Mensch seine Persönlichkeit dadurch (wegwerfend) aufgiebt, indem er sich blos zum Mittel der Befriedigung thierischer Triebe braucht. Aber der hohe Grad der Verletzung der Menschheit in seiner eigenen Person durch ein solches Laster in seiner Unnatürlichkeit, da es der Form (der Gesinnung) nach selbst das des Selbstmordes noch zu übergehen scheint, ist dabei nicht erklärt. Es sei denn, daß, da die trotzige Wegwerfung seiner selbst im letzteren, als einer Lebenslast, wenigstens nicht eine weichliche Hingebung an thierische Reize ist, sondern Muth erfordert, wo immer noch Achtung für die Menschheit in seiner eigenen Person Platz findet, jene, welche sich gänzlich der thierischen Neigung überläßt, den Menschen zu genießbaren, aber hierin doch zugleich naturwidrigen Sache, d. i. zum ekelhaften Gegenstande, macht und so aller Achtung für sich selbst beraubt."
4.1036,"Autonomie des Willens ist die Beschaffenheit des Willens, dadurch derselbe ihm selbst (unabhängig von aller Beschaffenheit der Gegenstände des Wollens) ein Gesetz ist. Das Princip der Autonomie ist also: nicht anders zu wählen als so, daß die Maximen seiner Wahl in demselben Wollen zugleich als allgemeines Gesetz mit Begriffen seien. Daß diese praktische Regel ein Imperativ sei, d. i. der Wille jedes vernünftigen Wesens an sie als Bedingung nothwendig gebunden sei, kann durch bloße Zergliederung der in ihm vorkommenden Begriffe nicht bewiesen werden, weil es ein synthetischer Satz ist; man müßte über die Erkenntniß der Objecte und zu einer Kritik des Subjects, d. i. der reinen praktischen Vernunft, hinausgehen, denn völlig a priori muß dieser synthetische Satz, der apodiktisch gebietet, erkannt werden können, dieses Geschäft aber gehört nicht in gegenwärtigen Abschnitt. Allein daß gedachtes Princip der Autonomie das alleinige Princip der Moral sei, läßt sich durch bloße Zergliederung der Begriffe der Sittlichkeit gar wohl darthun. Denn dadurch findet sich, daß ihr Princip ein kategorischer Imperativ sein müsse, dieser aber nichts mehr oder weniger als gerade diese Autonomie gebiete."
6.827,"Denn Maximen der Handlungen können willkürlich sein und stehen nur unter der einschränkenden Bedingung der Habilität zu einer allgemeinen Gesetzgebung, als formalem Princip der Handlungen. Ein Gesetz aber hebt das Willkürliche der Handlungen auf und ist darin von aller Anpreisung (da blos die schicklichsten Mittel zu einem Zwecke zu wissen verlangt werden) unterschieden."
6.1008,"Ein jeder Pflichtbegriff enthält objective Nöthigung durchs Gesetz (als moralischen, unsere Freiheit einschränkenden Imperativ) und gehört dem praktischen Verstande zu, der die Regel giebt; die innere Zurechnung aber einer That, als eines unter dem Gesetz stehenden Falles, ( in meritum aut demeritum ) gehört zur Urtheilskraft ( iudicium ), welche als das subjective Princip der Zurechnung der Handlung, ob sie als That (unter einem Gesetz stehende Handlung) geschehen sei oder nicht, rechtskräftig urtheilt; worauf denn der Schluß der Vernunft (die Sentenz), d. i. die Verknüpfung der rechtlichen Wirkung mit der Handlung (die Verurtheilung oder Lossprechung), folgt: welches alles vor Gericht ( coram iudicio ), als einer dem Gesetz Effect verschaffenden moralischen Person, Gerichtshof ( forum ) genannt, geschieht. - Das Bewußtsein eines inneren Gerichtshofes im Menschen ("" vor welchem sich seine Gedanken einander verklagen oder entschuldigen"") ist das Gewissen."
6.1026,"Diese vermeinte Pflicht kann nun auf unpersönliche, oder zwar persönliche, aber schlechterdings unsichtbare (den äußeren Sinnen nicht darzustellende) Gegenstände bezogen werden. - Die erstere (außermenschliche) können der bloße Naturstoff, oder der zur Fortpflanzung organisirte, aber empfindungslose, oder der mit Empfindung und Willkür begabte Theil der Natur (Mineralien, Pflanzen, Thiere) sein: die zweite (übermenschliche) können als geistige Wesen (Engel, Gott) gedacht werden. - Ob zwischen Wesen beider Art und den Menschen ein Pflichtverhältniß und welches dazwischen statt finde, wird nun gefragt."
7.69,"Hier ist nun ein wesentlicher, nie beizulegender gesetzwidriger Streit zwischen den obern und der untern Facultät, weil das Princip der Gesetzgebung für die ersteren, welches man der Regierung unterlegt, eine von ihr autorisirte Gesetzlosigkeit selbst sein würde.- Denn da Neigung und überhaupt das, was jemand seiner Privatabsicht zuträglich findet, sich schlechterdings nicht zu einem Gesetze qualificirt, mithin auch nicht als ein solches von den obern Facultäten vorgetragen werden kann, so würde eine Regierung, welche dergleichen sanctionirte, indem sie wider die Vernunft selbst verstößt, jene obere Facultäten mit der philosophischen in einen Streit versetzen, der gar nicht geduldet werden kann, indem er diese gänzlich vernichtet, welches freilich das kürzeste, aber auch (nach dem Ausdruck der Ärzte) ein in Todesgefahr bringendes heroisches Mittel ist, einen Streit zu Ende zu bringen."
6.846,"Alle Pflichten enthalten einen Begriff der Nöthigung durch das Gesetz; die ethische eine solche, wozu nur eine innere, die Rechtspflichten dagegen eine solche Nöthigung, wozu auch eine äußere Gesetzgebung möglich ist; beide also eines Zwanges, er mag nun Selbstzwang oder Zwang durch einen Andern sein: da dann das moralische Vermögen des ersteren Tugend und die aus einer solchen Gesinnung (der Achtung fürs Gesetz) entspringende Handlung Tugendhandlung (ethisch) genannt werden kann, obgleich das Gesetz eine Rechtspflicht aussagt. Denn es ist die Tugendlehre, welche gebietet das Recht der Menschen heilig zu halten."
6.807,"Der Tugend - + a ist die negative Untugend (moralische Schwäche) - 0 als logisches Gegentheil ( contradictorie oppositum ), das Laster aber - - a als Widerspiel ( contrarie s. realiter oppositum ) entgegen gesetzt, und es ist eine nicht blos unnöthige, sondern auch anstößige Frage: ob zu großen Verbrechen nicht etwa mehr Stärke der Seele als selbst zu großen Tugenden gehöre. Denn unter Stärke der Seele verstehen wir die Stärke des Vorsatzes eines Menschen, als mit Freiheit begabten Wesens, mithin so fern er seiner selbst mächtig (bei Sinnen) ist, also im gesunden Zustande des Menschen. Große Verbrechen aber sind Paroxysmen, deren Anblick den an Seele gesunden Menschen schaudern macht. Die Frage würde also etwa dahin auslaufen: ob ein Mensch im Anfall einer Raserei mehr physische Stärke haben könne, als wenn er bei Sinnen ist; welches man einräumen kann, ohne ihm darum mehr Seelenstärke beizulegen, wenn man unter Seele das Lebensprincip des Menschen im freien Gebrauch seiner Kräfte versteht. Denn weil jene blos in der Macht der die Vernunft schwächenden Neigungen ihren Grund haben, welches keine Seelenstärke beweiset, so würde diese Frage mit der ziemlich auf einerlei hinauslaufen: ob ein Mensch im Anfall einer Krankheit mehr Stärke als im gesunden Zustande beweisen könne, welche geradezu verneinend beantwortet werden kann, weil der Mangel der Gesundheit, die im Gleichgewicht aller körperlichen Kräfte des Menschen besteht, eine Schwächung im System dieser Kräfte ist, nach welchem man allein die absolute Gesundheit beurtheilen kann."
,Gibt es eine Verbindung von einem eindeutig deterministischen Grundansatz mit einer indeterministischen Verteidigung der formellen Zufälligkeit?
3.820,"Als wir die Antinomie der reinen Vernunft durch alle transscendentale Ideen in einer Tafel vorstellten, da wir den Grund dieses Widerstreits und das einzige Mittel, ihn zu heben, anzeigten, welches darin bestand, daß beide entgegengesetzte behauptungen für falsch erklärt wurden: so haben wir allenthalben die bedingungen als zu ihrem Bedingten nach Verhältnissen des Raumes und der Zeit gehörig vorgestellt, welches die gewöhnliche Voraussetzung des gemeinen Menschenverstandes ist, worauf denn auch jener Widerstreit gänzlich beruhte. In dieser Rücksicht waren auch alle dialektische Vorstellungen der Totalität in der Reihe der Bedingungen zu einem gegebenen Bedingten durch und durch von gleicher Art. Es war immer eine Reihe, in welcher die Bedingung mit dem Bedingten als Glieder derselben verknüpft und dadurch gleichartig waren, da denn der Regressus niemals vollendet gedacht, oder, wenn dieses geschehen sollte, ein an sich bedingtes Glied fälschlich als ein erstes, mithin als unbedingt, angenommen werden müßte. Es wurde also zwar nicht allerwärts das Object, d. i. das Bedingte, aber doch die Reihe der Bedingungen zu demselben bloß ihrer Größe nach erwogen, und da bestand die Schwierigkeit, die durch keinen Vergleich, sondern durch gänzliche Abschneidung des Knotens allein gehoben werden konnte, darin, daß die Vernunft es dem Verstande entweder zu lang oder zu kurz machte, so daß dieser ihrer Idee niemals gleich kommen konnte."
3.843,"Daß diese Vernunft nun Causalität habe, wenigstens wir uns eine dergleichen an ihr vorstellen, ist aus den Imperativen klar, welche wir in allem Praktischen den ausübenden Kräften als Regeln aufgeben. Das Sollen drückt eine Art von Nothwendigkeit und Verknüpfung mit Gründen aus, die in der ganzen Natur sonst nicht vorkommt. Der Verstand kann von dieser nur erkennen, was da ist oder gewesen ist oder sein wird. Es ist unmöglich, daß etwas darin anders sein soll, als es in allen diesen Zeitverhältnissen in der That ist; ja das Sollen, wenn man bloß den Lauf der Natur vor Augen hat, hat ganz und gar keine Bedeutung. Wir können gar nicht fragen, was in der Natur geschehen soll; eben so wenig als, was für Eigenschaften ein Cirkel haben soll; sondern was darin geschieht, oder welche Eigenschaften der letztere hat."
5.177,"Da es eigentlich der Begriff der Freiheit ist, der unter allen Ideen der reinen speculativen Vernunft allein so große Erweiterung im Felde des Übersinnlichen, wenn gleich nur in Ansehung des praktischen Erkenntnisses verschafft, so frage ich mich: woher denn ihm ausschließungsweise eine so große Fruchtbarkeit zu Theil geworden sei, indessen die übrigen zwar die leere Stelle für reine mögliche Verstandeswesen bezeichnen, den Begriff von ihnen aber durch nichts bestimmen können. Ich begreife bald, daß, da ich nichts ohne Kategorie denken kann, diese auch in der Idee der Vernunft von der Freiheit, mit der ich mich beschäftige, zuerst müsse aufgesucht werden, welche hier die Kategorie der Causalität ist, und daß, wenn gleich dem Vernunftbegriffe der Freiheit als überschwenglichem Begriffe keine correspondirende Anschauung untergelegt werden kann, dennoch dem Verstandesbegriffe (der Causalität), für dessen Synthesis jener das Unbedingte fordert, zuvor eine sinnliche Anschauung gegeben werden müsse, dadurch ihm zuerst die objective Realität gesichert wird. Nun sind alle Kategorien in zwei Classen, die mathematische, welche blos auf die Einheit der Synthesis in der Vorstellung der Objecte, und die dynamische, welche auf die in der Vorstellung der Existenz der Objecte gehen, eingetheilt. Die erstere (die der Größe und der Qualität) enthalten jederzeit eine Synthesis des Gleichartigen, in welcher das Unbedingte zu dem in der sinnlichen Anschauung gegebenen Bedingten in Raum und Zeit, da es selbst wiederum zum Raume und der Zeit gehören und also immer wiederum bedingt sein müßte, gar nicht kann gefunden werden; daher auch in der Dialektik der reinen theoretischen Vernunft die einander entgegengesetzte Arten, das Unbedingte und die Totalität der Bedingungen für sie zu finden, beide falsch waren. Die Kategorien der zweiten Classe (die der Causalität und der Nothwendigkeit eines Dinges) erforderten diese Gleichartigkeit (des Bedingten und der Bedingung in der Synthesis) gar nicht, weil hier nicht die Anschauung, wie sie aus einem Mannigfaltigen in ihr zusammengesetzt, sondern nur wie die Existenz des ihr correspondirenden bedingten Gegenstandes zu der Existenz der Bedingung (im Verstande als damit verknüpft) hinzukomme, vorgestellt werden sollte, und da war es erlaubt, zu dem durchgängig Bedingten in der Sinnenwelt (sowohl in Ansehung der Causalität als des zufälligen Daseins der Dinge selbst) das Unbedingte, obzwar übrigens unbestimmt, in der intelligibelen Welt zu setzen und die Synthesis transscendent zu machen; daher denn auch in der Dialektik der reinen speculativen Vernunft sich fand, daß beide dem Scheine nach einander entgegengesetzte Arten das Unbedingte zum Bedingten zu finden, z. B. in der Synthesis der Causalität zum Bedingten in der Reihe der Ursachen und Wirkungen der Sinnenwelt die Causalität, die weiter nicht sinnlich bedingt ist, zu denken, sich in der That nicht widerspreche, und daß dieselbe Handlung, die, als zur Sinnenwelt gehörig, jederzeit sinnlich bedingt, d. i. mechanisch nothwendig ist, doch zugleich auch, als zur Causalität des handelnden Wesens, so fern es zur intelligibelen Welt gehörig ist, eine sinnlich unbedingte Causalität zum Grunde haben, mithin als frei gedacht werden könne. Nun kam es blos darauf an, daß dieses Können in ein Sein verwandelt würde, d. i., daß man in einem wirklichen Falle gleichsam durch ein Factum beweisen könne: daß gewisse Handlungen eine solche Causalität (die intellectuelle, sinnlich unbedingte) voraussetzen, sie mögen nun wirklich, oder auch nur geboten, d. i. objectiv praktisch nothwendig sein. An wirklich in der Erfahrung gegebenen Handlungen, als Begebenheiten der Sinnenwelt, konnten wir diese Verknüpfung nicht anzutreffen hoffen, weil die Causalität durch Freiheit immer außer der Sinnenwelt im Intelligibelen gesucht werden muß. Andere Dinge außer den Sinnenwesen sind uns aber zur Wahrnehmung und Beobachtung nicht gegeben. Also blieb nichts übrig, als daß etwa ein unwidersprechlicher und zwar objectiver Grundsatz der Causalität, welcher alle sinnliche Bedingung von ihrer Bestimmung ausschließt, d. i. ein Grundsatz, in welchem die Vernunft sich nicht weiter auf etwas anderes als Bestimmungsgrund in Ansehung der Causalität beruft, sondern den sie durch jenen Grundsatz schon selbst enthält, und wo sie also als reine Vernunft selbst praktisch ist, gefunden werde. Dieser Grundsatz aber bedarf keines Suchens und keiner Erfindung; er ist längst in aller Menschen Vernunft gewesen und ihrem Wesen einverleibt und ist der Grundsatz der Sittlichkeit. Also ist jene unbedingte Causalität und das Vermögen derselben, die Freiheit, mit dieser aber ein Wesen (ich selber), welches zur Sinnenwelt gehört, doch zugleich als zur intelligibelen gehörig nicht blos unbestimmt und problematisch gedacht (welches schon die speculative Vernunft als thunlich ausmitteln konnte), sondern sogar in Ansehung des Gesetzes ihrer Causalität bestimmt und assertorisch erkannt und so uns die Wirklichkeit der intelligibelen Welt, und zwar in praktischer Rücksicht bestimmt, gegeben worden, und diese Bestimmung, die in theoretischer Absicht transscendent (überschwenglich) sein würde, ist in praktischer immanent. Dergleichen Schritt aber konnten wir in Ansehung der zweiten dynamischen Idee, nämlich der eines nothwendigen Wesens, nicht thun. Wir konnten zu ihm aus der Sinnenwelt ohne Vermittelung der ersteren dynamischen Idee nicht hinauf kommen. Denn wollten wir es versuchen, so müßten wir den Sprung gewagt haben, alles das, was uns gegeben ist, zu verlassen und uns zu dem hinzuschwingen, wovon uns auch nichts gegeben ist, wodurch wir die Verknüpfung eines solchen intelligibelen Wesens mit der Sinnenwelt vermitteln könnten (weil das nothwendige Wesen als außer uns gegeben erkannt werden sollte); welches dagegen in Ansehung unseres eignen Subjects, so fern es sich durchs moralische Gesetz einerseits als intelligibeles Wesen (vermöge der Freiheit) bestimmt, andererseits als nach dieser Bestimmung in der Sinnenwelt thätig selbst erkennt, wie jetzt der Augenschein darthut, ganz wohl möglich ist. Der einzige Begriff der Freiheit verstattet es, daß wir nicht außer uns hinausgehen dürfen, um das Unbedingte und Intelligibele zu dem Bedingten und Sinnlichen zu finden. Denn es ist unsere Vernunft selber, die sich durchs höchste und unbedingte praktische Gesetz und das Wesen, das sich dieses Gesetz bewußt ist, (unsere eigene Person) als zur reinen Verstandeswelt gehörig und zwar sogar mit Bestimmung der Art, wie es als ein solches thätig sein könne, erkennt. So läßt es sich begreifen, warum in dem ganzen Vernunftvermögen nur das Praktische dasjenige sein könne, welches uns über die Sinnenwelt hinaushilft und Erkenntnisse von einer übersinnlichen Ordnung und Verknüpfung verschaffe, die aber eben darum freilich nur so weit, als es gerade für die reine praktische Absicht nöthig ist, ausgedehnt werden können."
3.1139,"Die dritte eigenthümliche Regel der reinen Vernunft, wenn sie in Ansehung transscendentaler Beweise einer Disciplin unterworfen wird, ist: daß ihre Beweise niemals apagogisch, sondern jederzeit ostensiv sein müssen. Der directe oder ostensive Beweis ist in aller Art der Erkenntniß derjenige, welcher mit der Überzeugung von der Wahrheit zugleich Einsicht in die Quellen derselben verbindet; der apagogische dagegen kann zwar Gewißheit, aber nicht Begreiflichkeit der Wahrheit in Ansehung des Zusammenhanges mit den Gründen ihrer Möglichkeit hervorbringen. Daher sind die letzteren mehr eine Nothhülfe, als ein Verfahren, welches allen Absichten der Vernunft ein Genüge thut. Doch haben diese einen Vorzug der Evidenz vor den directen Beweisen darin: daß der Widerspruch allemal mehr Klarheit in der Vorstellung bei sich führt, als die beste Verknüpfung und sich dadurch dem Anschaulichen einer Demonstration mehr nähert."
3.1020,"Nunmehr können wir das Resultat der ganzen transscendentalen Dialektik deutlich vor Augen stellen und die Endabsicht der Ideen der reinen Vernunft, die nur durch Mißverstand und Unbehutsamkeit dialektisch werden, genau bestimmen. Die reine Vernunft ist in der That mit nichts als sich selbst beschäftigt und kann auch kein anderes Geschäfte haben, weil ihr nicht die Gegenstände zur Einheit des Erfahrungsbegriffs, sondern die Verstandeserkenntnisse zur Einheit des Vernunftbegriffs, d. i. des Zusammenhanges in einem Princip, gegeben werden. Die Vernunfteinheit ist die Einheit des Systems, und diese systematische Einheit dient der Vernunft nicht objectiv zu einem Grundsatze, um sie über die Gegenstände, sondern subjectiv als Maxime, um sie über alles mögliche empirische Erkenntniß der Gegenstände zu verbreiten. Gleichwohl befördert der systematische Zusammenhang, den die Vernunft dem empirischen Verstandesgebrauche geben kann, nicht allein dessen Ausbreitung, sondern bewährt auch zugleich die Richtigkeit desselben; und das Principium einer solchen systematischen Einheit ist auch objectiv, aber auf unbestimmte Art ( Principium vagum ): nicht als constitutives Princip, um etwas in Ansehung seines directen Gegenstandes zu bestimmen, sondern um als bloß regulativer Grundsatz und Maxime den empirischen Gebrauch der Vernunft durch Eröffnung neuer Wege, die der Verstand nicht kennt, ins Unendliche (Unbestimmte) zu befördern und zu befestigen, ohne dabei jemals den Gesetzen des empirischen Gebrauchs im Mindesten zuwider zu sein."
9.12,"Unter Voraussetzung einer solchen Dignität, wie sie einem solchen Princip ohne Zweifel zukommen muß, würde demnach die Logik, so wie jede andre Wissenschaft, der Wissenschaftslehre und deren Principien subordinirt sein müssen."
8.576,"Denn wenn sie nur durch die Publicität ihren Zweck erreichen können, so müssen sie dem allgemeinen Zweck des Publicums (der Glückseligkeit) gemäß sein, womit zusammen zu stimmen (es mit seinem Zustande zufrieden zu machen), die eigentliche Aufgabe der Politik ist. Wenn aber dieser Zweck nur durch die Publicität, d. i. durch die Entfernung alles Mißtrauens gegen die Maximen derselben, erreichbar sein soll, so müssen diese auch mit dem Recht des Publicums in Eintracht stehen; denn in diesem allein ist die Vereinigung der Zwecke Aller möglich. - Die weitere Ausführung und Erörterung dieses Princips muß ich für eine andere Gelegenheit aussetzen; nur daß es eine transscendentale Formel sei, ist aus der Entfernung aller empirischen Bedingungen (der Glückseligkeitslehre), als der Materie des Gesetzes, und der bloßen Rücksicht auf die Form der allgemeinen Gesetzmäßigkeit zu ersehen."
3.623,"Um nun diese Ideen nach einem Princip mit systematischer Präcision aufzählen zu können, müssen wir Erstlich bemerken, daß nur der Verstand es sei, aus welchem reine und transscendentale Begriffe entspringen können, daß die Vernunft eigentlich gar keinen Begriff erzeuge, sondern allenfalls nur den Verstandesbegriff von den unvermeidlichen Einschränkungen einer möglichen Erfahrung frei mache und ihn also über die Grenzen des Empirischen, doch aber in Verknüpfung mit demselben zu erweitern suche. Dieses geschieht dadurch, daß sie zu einem gegebenen Bedingten auf der Seite der Bedingungen (unter denen der Verstand alle Erscheinungen der synthetischen Einheit unterwirft) absolute Totalität fordert und dadurch die Kategorie zur transscendentalen Idee macht, um der empirischen Synthesis durch die Fortsetzung derselben bis zum Unbedingten (welches niemals in der Erfahrung, sondern nur in der Idee angetroffen wird) absolute Vollständigkeit zu geben. Die Vernunft fordert dieses nach dem Grundsatze: wenn das Bedingte gegeben ist, so ist auch die ganze Summe der Bedingungen, mithin das schlechthin Unbedingte gegeben, wodurch jenes allein möglich war. Also werden erstlich die transscendentalen Ideen eigentlich nichts, als bis zum Unbedingten erweiterte Kategorien sein, und jene werden sich in eine Tafel bringen lassen, die nach den Titeln der letzteren angeordnet ist. Zweitens aber werden doch auch nicht alle Kategorien dazu taugen, sondern nur diejenige, in welchen die Synthesis eine Reihe ausmacht und zwar der einander untergeordneten (nicht beigeordneten) Bedingungen zu einem Bedingten. Die absolute Totalität wird von der Vernunft nur so fern gefordert, als sie die aufsteigende Reihe der Bedingungen zu einem gegebenen Bedingten angeht, mithin nicht, wenn von der absteigenden Linie der Folgen, noch auch von dem Aggregat coordinirter Bedingungen zu diesen Folgen die Rede ist. Denn Bedingungen sind in Ansehung des gegebenen Bedingten schon vorausgesetzt und mit diesem auch als gegeben anzusehen, anstatt daß, da die Folgen ihre Bedingungen nicht möglich machen, sondern vielmehr voraussetzen, man im Fortgange zu den Folgen (oder im Absteigen von der gegebenen Bedingung zu dem Bedingten) unbekümmert sein kann, ob die Reihe aufhöre oder nicht, und überhaupt die Frage wegen ihrer Totalität gar keine Voraussetzung der Vernunft ist. So denkt man sich nothwendig eine bis auf den gegebenen Augenblick völlig abgelaufene Zeit auch als gegeben (wenn gleich nicht durch uns bestimmbar). Was aber die künftige betrifft, da sie die Bedingung nicht ist, zu der Gegenwart zu gelangen, so ist es, um diese zu begreifen, ganz gleichgültig, wie wir es mit der künftigen Zeit halten wollen, ob man sie irgendwo aufhören, oder ins Unendliche laufen lassen will. Es sei die Reihe m, n, o, worin n als bedingt in Ansehung m, aber zugleich als Bedingung von o gegeben ist; die Reihe gehe aufwärts von dem Bedingten n zu m (l, k, i etc.), im gleichen abwärts von der Bedingung n zum Bedingten o (p, q, r etc.): so muß ich die erstere Reihe voraussetzen, um n als gegeben anzusehen, und n ist nach der Vernunft (der Totalität der Bedingungen) nur vermittelst jener Reihe möglich, seine Möglichkeit beruht aber nicht auf der folgenden Reihe o, p, q, r, die daher auch nicht als gegeben, sondern nur als dabilis angesehen werden könnte."
4.793,"Da aller Schein darin besteht, daß der subjective Grund des Urtheils für objectiv gehalten wird, so wird ein Selbsterkenntniß der reinen Vernunft in ihrem transscendenten (überschwenglichen) Gebrauch das einzige Verwahrungsmittel gegen die Verirrungen sein, in welche die Vernunft geräth, wenn sie ihre Bestimmung mißdeutet und dasjenige transscendenter Weise aufs Object an sich selbst bezieht, was nur ihr eigenes Subject und die Leitung desselben in allem immanentem Gebrauche angeht."
