ID,Absatz
6.334,"Die Freiheit der Willkür aber kann nicht durch das Vermögen der Wahl, für oder wider das Gesetz zu handeln, ( libertas indifferentiae ) definirt werden - wie es wohl einige versucht haben, - obzwar die Willkür als Phänomen davon in der Erfahrung häufige Beispiele giebt. Denn die Freiheit (so wie sie uns durchs moralische Gesetz allererst kundbar wird) kennen wir nur als negative Eigenschaft in uns, nämlich durch keine sinnliche Bestimmungsgründe zum Handeln genöthigt zu werden. Als Noumen aber, d. i. nach dem Vermögen des Menschen bloß als Intelligenz betrachtet, wie sie in Ansehung der sinnlichen Willkür nöthigend ist, mithin ihrer positiven Beschaffenheit nach, können wir sie theoretisch gar nicht darstellen. Nur das können wir wohl einsehen: daß, obgleich der Mensch als Sinnenwesen der Erfahrung nach ein Vermögen zeigt dem Gesetze nicht allein gemäß, sondern auch zuwider zu wählen, dadurch doch nicht seine Freiheit als intelligiblen Wesens definirt werden könne, weil Erscheinungen kein übersinnliches Object (dergleichen doch die freie Willkür ist) verständlich machen können, und daß die Freiheit nimmermehr darin gesetzt werden kann, daß das vernünftige Subject auch eine wider seine (gesetzgebende) Vernunft streitende Wahl treffen kann; wenn gleich die Erfahrung oft genug beweist, daß es geschieht (wovon wir doch die Möglichkeit nicht begreifen können). - Denn ein Anderes ist, einen Satz (der Erfahrung) einräumen, ein Anderes, ihn zum Erklärungsprincip (des Begriffs der freien Willkür) und allgemeinen Unterscheidungsmerkmal (vom arbitrio bruto s. servo ) machen; weil das Erstere nicht behauptet, daß das Merkmal nothwendig zum Begriff gehöre, welches doch zum Zweiten erforderlich ist. - Die Freiheit in Beziehung auf die innere Gesetzgebung der Vernunft ist eigentlich allein ein Vermögen; die Möglichkeit von dieser abzuweichen ein Unvermögen. Wie kann nun jenes aus diesem erklärt werden? Es ist eine Definition, die über den praktischen Begriff noch die Ausübung desselben, wie sie die Erfahrung lehrt, hinzuthut, eine Bastarderklärung ( definitio hybrida ), welche den Begriff im falschen Lichte darstellt."
5.67,"Die Autonomie des Willens ist das alleinige Princip aller moralischen Gesetze und der ihnen gemäßen Pflichten: alle Heteronomie der Willkür gründet dagegen nicht allein gar keine Verbindlichkeit, sondern ist vielmehr dem Princip derselben und der Sittlichkeit des Willens entgegen. In der Unabhängigkeit nämlich von aller Materie des Gesetzes (nämlich einem begehrten Objecte) und zugleich doch Bestimmung der Willkür durch die bloße allgemeine gesetzgebende Form, deren eine Maxime fähig sein muß, besteht das alleinige Princip der Sittlichkeit. Jene Unabhängigkeit aber ist Freiheit im negativen, diese eigene Gesetzgebung aber der reinen und als solche praktischen Vernunft ist Freiheit im positiven Verstande. Also drückt das moralische Gesetz nichts anders aus, als die Autonomie der reinen praktischen Vernunft, d. i. der Freiheit, und diese ist selbst die formale Bedingung aller Maximen, unter der sie allein mit dem obersten praktischen Gesetze zusammenstimmen können. Wenn daher die Materie des wollens, welche nichts anders als das Object einer Begierde sein kann, die mit dem Gesetz verbunden wird, in das praktische Gesetz als Bedingung der Möglichkeit desselben hineinkommt, so wird daraus Heteronomie der Willkür, nämlich Abhängigkeit vom Naturgesetze, irgend einem Antriebe oder Neigung zu folgen, und der Wille giebt sich nicht selbst das Gesetz, sondern nur die Vorschrift zur vernünftigen Befolgung pathologischer Gesetze; die Maxime aber, die auf solche Weise niemals die allgemein-gesetzgebende Form in sich enthalten kann, stiftet auf diese Weise nicht allein keine Verbindlichkeit, sondern ist selbst dem Princip einer reinen praktischen Vernunft, hiemit also auch der sittlichen Gesinnung entgegen, wenn gleich die Handlung, die daraus entspringt, gesetzmäßig sein sollte."
6.314,"Der Begriff der Freiheit ist ein reiner Vernunftbegriff, der eben darum für die theoretische Philosophie transscendent, d. i. ein solcher ist, dem kein angemessenes Beispiel in irgend einer möglichen Erfahrung gegeben werden kann, welcher also keinen Gegenstand einer uns möglichen theoretischen Erkenntniß ausmacht und schlechterdings nicht für ein constitutives, sondern lediglich als regulatives und zwar nur bloß negatives Princip der speculativen Vernunft gelten kann, im praktischen Gebrauch derselben aber seine Realität durch praktische Grundsätze beweiset, die als Gesetze eine Causalität der reinen Vernunft, unabhängig von allen empirischen Bedingungen (dem Sinnlichen überhaupt) die Willkür zu bestimmen, und einen reinen Willen in uns beweisen, in welchem die sittlichen Begriffe und Gesetze ihren Ursprung haben."
4.1051,Freiheit muß als Eigenschaft des Willens aller vernünftigen Wesen vorausgesetzt werden.
3.827,"Dagegen verstehe ich unter Freiheit im kosmologischen Verstande das Vermögen, einen Zustand von selbst anzufangen, deren Causalität also nicht nach dem Naturgesetze wiederum unter einer anderen Ursache steht, welche sie der Zeit nach bestimmte. Die Freiheit ist in dieser Bedeutung eine reine transscendentale Idee, die erstlich nichts von der Erfahrung Entlehntes enthält, zweitens deren Gegenstand auch in keiner Erfahrung bestimmt gegeben werden kann, weil es ein allgemeines Gesetz selbst der Möglichkeit aller Erfahrung ist, daß alles, was geschieht, eine Ursache, mithin auch die Causalität der Ursache, die selbst geschehen oder entstanden, wiederum eine Ursache haben müsse; wodurch denn das ganze Feld der Erfahrung, so weit es sich erstrecken mag, in einem Inbegriff bloßer Natur verwandelt wird. Da aber auf solche Weise keine absolute Totalität der Bedingungen im Causalverhältnisse heraus zu bekommen ist, so schafft sich die Vernunft die Idee von einer Spontaneität, die von selbst anheben könne zu handeln, ohne daß eine andere Ursache vorangeschickt werden dürfe, sie wiederum nach dem Gesetze der Causalverknüpfung zur Handlung zu bestimmen."
8.204,"Drittens bedeutet auch Freiheit im Denken die Unterwerfung der Vernunft unter keine andere Gesetze als: die sie sich selbst giebt; und ihr Gegentheil ist die Maxime eines gesetzlosen Gebrauchs der Vernunft (um dadurch, wie das Genie wähnt, weiter zu sehen, als unter der Einschränkung durch Gesetze). Die Folge davon ist natürlicher Weise diese: daß, wenn die Vernunft dem Gesetze nicht unterworfen sein will, das sie sich selbst giebt, sie sich unter das joch der Gesetze beugen muß, die ihr ein anderer giebt; denn ohne irgend ein Gesetz kann gar nichts, selbst nicht der größte Unsinn sein Spiel lange treiben. Also ist die unvermeidliche Folge der erklärten Gesetzlosigkeit im Denken (einer Befreiung von den Einschränkungen durch die Vernunft) diese: daß Freiheit zu denken zuletzt dadurch eingebüßt und, weil nicht etwa Unglück, sondern wahrer Übermuth daran Schuld ist, im eigentlichen Sinne des Worts verscherzt wird."
4.1049,"Die angeführte Erklärung der Freiheit ist negativ und daher, um ihr Wesen einzusehen, unfruchtbar; allein es fließt aus ihr ein positiver Begriff derselben, der desto reichhaltiger und fruchtbarer ist. Da der Begriff einer Causalität den von Gesetzen bei sich führt, nach welchen durch etwas, was wir Ursache nennen, etwas anderes, nämlich die Folge, gesetzt werden muß: so ist die Freiheit, ob sie zwar nicht eine Eigenschaft des Willens nach Naturgesetzen ist, darum doch nicht gar gesetzlos, sondern muß vielmehr eine Causalität nach unwandelbaren Gesetzen, aber von besonderer Art sein; denn sonst wäre ein freier Wille ein Unding. Die Naturnothwendigkeit war eine Heteronomie der wirkenden Ursachen; denn jede Wirkung war nur nach dem Gesetze möglich, daß etwas anderes die wirkende Ursache zur Causalität bestimmte; was kann denn wohl die Freiheit des Willens sonst sein als Autonomie, d. i. die Eigenschaft des Willens, sich selbst ein Gesetz zu sein? Der Satz aber: der Wille ist in allen Handlungen sich selbst ein Gesetz, bezeichnet nur das Princip, nach keiner anderen Maxime zu handeln, als die sich selbst auch als ein allgemeines Gesetz zum Gegenstande haben kann. Dies ist aber gerade die Formel des kategorischen Imperativs und das Princip der Sittlichkeit: also ist ein freier Wille und ein Wille unter sittlichen Gesetzen einerlei."
6.778,"Unbedingte Unterwerfung des Volkswillens (der an sich unvereinigt, mithin gesetzlos ist) unter einem souveränen (alle durch Ein Gesetz vereinigenden) Willen ist That, die nur durch Bemächtigung der obersten Gewalt anheben kann und so zuerst ein öffentliches Recht begründet. Gegen diese Machtvollkommenheit noch einen Widerstand zu erlauben (der jene oberste Gewalt einschränkte), heißt sich selbst widersprechen; denn alsdann wäre jene (welcher widerstanden werden darf) nicht die gesetzliche oberste Gewalt, die zuerst bestimmt, was öffentlich recht sein soll oder nicht - und dieses Princip liegt schon a priori in der Idee einer Staatsverfassung überhaupt, d. i. in einem Begriffe der praktischen Vernunft, dem zwar adäquat kein Beispiel in der Erfahrung untergelegt werden kann, dem aber auch als Norm keine widersprechen muß."
3.697,"Wir haben also nichts als Natur, in welcher wir den Zusammenhang und Ordnung der Weltbegebenheiten suchen müssen. Die Freiheit (Unabhängigkeit) von den Gesetzen der Natur ist zwar eine Befreiung vom Zwange, aber auch vom Leitfaden aller Regeln. Denn man kann nicht sagen, daß anstatt der Gesetze der Natur Gesetze der Freiheit in die Causalität des Weltlaufs eintreten, weil, wenn diese nach Gesetzen bestimmt wäre, sie nicht Freiheit, sondern selbst nichts anders als Natur wäre. Natur also und transscendentale Freiheit unterscheiden sich wie Gesetzmäßigkeit und Gesetzlosigkeit, davon jene zwar den Verstand mit der"
7.851,A. Gesetz und Freiheit ohne Gewalt (Anarchie). B. Gesetz und Gewalt ohne Freiheit (Despotism).
,Gibt es eine Verbindung von einem eindeutig deterministischen Grundansatz mit einer indeterministischen Verteidigung der formellen Zufälligkeit?
5.5,"Mit diesem Vermögen steht auch die transscendentale Freiheit nunmehr fest, und zwar in derjenigen absoluten Bedeutung genommen, worin die speculative Vernunft beim Gebrauche des Begriffs der Causalität sie bedurfte, um sich wider die Antinomie zu retten, darin sie unvermeidlich geräth, wenn sie in der Reihe der Causalverbindung sich das Unbedingte denken will, welchen Begriff sie aber nur problematisch, als nicht unmöglich zu denken, aufstellen konnte, ohne ihm seine objective Realität zu sichern, sondern allein um nicht durch vorgebliche Unmöglichkeit dessen, was sie doch wenigstens als denkbar gelten lassen muß, in ihrem Wesen angefochten und in einen Abgrund des Scepticisms gestürzt zu werden."
3.839,"Ob es aber gleich hiebei lediglich nach einer Kette von Ursachen aussieht, die im Regressus zu ihren Bedingungen gar keine absolute Totalität verstattet, so hält uns diese Bedenklichkeit doch gar nicht auf; denn sie ist schon in der allgemeinen Beurtheilung der Antinomie der Vernunft, wenn sie in der Reihe der Erscheinungen aufs Unbedingte ausgeht, gehoben worden. Wenn wir der Täuschung des transscendentalen Realismus nachgeben wollen, so bleibt weder Natur, noch Freiheit übrig. Hier ist nur die Frage: ob, wenn man in der ganzen Reihe aller Begebenheiten lauter Naturnothwendigkeit anerkennt, es doch möglich sei, eben dieselbe, die einerseits bloße Naturwirkung ist, doch andererseits als Wirkung aus Freiheit anzusehen, oder ob zwischen diesen zwei Arten von Causalität ein gerader Widerspruch angetroffen werde."
3.1003,"Was bei diesen Principien merkwürdig ist und uns auch allein beschäftigt, ist dieses: daß sie transscendental zu sein scheinen, und, ob sie gleich bloße Ideen zur Befolgung des empirischen Gebrauchs der Vernunft enthalten, denen der letztere nur gleichsam asymptotisch, d. i. bloß annähernd, folgen kann, ohne sie jemals zu erreichen, sie gleichwohl als synthetische Sätze a priori objective, aber unbestimmte Gültigkeit haben und zur Regel möglicher Erfahrung dienen, auch wirklich in Bearbeitung derselben als heuristische Grundsätze mit gutem Glücke gebraucht werden, ohne daß man doch eine transscendentale Deduction derselben zu Stande bringen kann, welches, wie oben bewiesen worden, in Ansehung der Ideen jederzeit unmöglich ist."
3.696,"Setzet: es gebe eine Freiheit im transscendentalen Verstande als eine besondere Art von Causalität, nach welcher die Begebenheiten der Welt erfolgen könnten, nämlich ein Vermögen, einen Zustand, mithin auch eine Reihe von Folgen desselben schlechthin anzufangen; so wird nicht allein eine Reihe durch diese Spontaneität, sondern die Bestimmung dieser Spontaneität selbst zur Hervorbringung der Reihe, d. i. die Causalität, wird schlechthin anfangen, so daß nichts vorhergeht, wodurch diese geschehende Handlung nach beständigen Gesetzen bestimmt sei. Es setzt aber ein jeder Anfang zu handeln einen Zustand der noch nicht handelnden Ursache voraus und ein dynamisch erster Anfang der Handlung einen Zustand, der mit dem vorhergehenden eben derselben Ursache gar keinen Zusammenhang der Causalität hat, d. i. auf keine Weise daraus erfolgt. Also ist die transscendentale Freiheit dem Causalgesetze entgegen und eine solche Verbindung der successiven Zustände wirkender Ursachen, nach welcher keine Einheit der Erfahrung möglich ist, die also auch in keiner Erfahrung angetroffen wird, mithin ein leeres Gedankending."
3.701,"Die transscendentale Idee der Freiheit macht zwar bei weitem nicht den ganzen Inhalt des psychologischen Begriffs dieses Namens aus, welcher großen Theils empirisch ist, sondern nur den der absoluten Spontaneität der Handlung als den eigentlichen Grund der Imputabilität derselben, ist aber dennoch der eigentliche Stein des Anstoßes für die Philosophie, welche unüberwindliche Schwierigkeiten findet, dergleichen Art von unbedingter Causalität einzuräumen. Dasjenige also in der Frage über die Freiheit des Willens, was die speculative Vernunft von jeher in so große Verlegenheit gesetzt hat, ist eigentlich nur transscendental und geht lediglich darauf, ob ein Vermögen angenommen werden müsse, eine Reihe von successiven Dingen oder Zuständen von selbst anzufangen. Wie ein solches möglich sei, ist nicht eben so nothwendig beantworten zu können, da wir uns eben sowohl bei der Causalität nach Naturgesetzen damit begnügen müssen, a priori zu erkennen, daß eine solche vorausgesetzt werden müsse, ob wir gleich die Möglichkeit, wie durch ein gewisses Dasein das Dasein eines andern gesetzt werde, auf keine Weise begreifen und uns desfalls lediglich an die Erfahrung halten müssen. Nun haben wir diese Nothwendigkeit eines ersten Anfangs einer Reihe von Erscheinungen aus Freiheit zwar nur eigentlich in so fern dargethan, als zur Begreiflichkeit eines Ursprungs der Welt erforderlich ist, indessen daß man alle nachfolgende Zustände für eine Abfolge nach bloßen Naturgesetzen nehmen kann. Weil aber dadurch doch einmal das Vermögen, eine Reihe in der Zeit Schwierigkeit belästigt, die Abstammung der Begebenheiten in der Reihe der Ursachen immer höher hinauf zu suchen, weil die Causalität an ihnen jederzeit bedingt ist, aber zur Schadloshaltung durchgängige und gesetzmäßige Einheit der Erfahrung verspricht, da hingegen das Blendwerk von Freiheit zwar dem forschenden Verstande in der Kette der Ursachen Ruhe verheißt, indem sie ihn zu einer unbedingten Causalität führt, die von selbst zu handeln anhebt, die aber, da sie selbst blind ist, den Leitfaden der Regeln abreißt, an welchem allein eine durchgängig zusammenhängende Erfahrung möglich ist."
3.1143,"Die apagogische Beweisart ist auch das eigentliche Blendwerk, womit die Bewunderer der Gründlichkeit unserer dogmatischen Vernünftler jederzeit hingehalten worden: sie ist gleichsam der Champion, der die Ehre und das unstreitige Recht seiner genommenen Partei dadurch beweisen will, daß er sich mit jedermann zu raufen anheischig macht, der es bezweifeln wollte; obgleich durch solche Großsprecherei nichts in der Sache, sondern nur der respectiven Stärke der Gegner ausgemacht wird und zwar auch nur auf der Seite desjenigen, der sich angreifend verhält. Die Zuschauer, indem sie sehen, daß ein jeder in seiner Reihe bald Sieger ist, bald unterliegt, nehmen oftmals daraus Anlaß, das Object des Streits selbst sceptisch zu bezweifeln. Aber sie haben nicht Ursache dazu, und es ist genug, ihnen zuzurufen: non defensoribus istis tempus eget . Ein jeder muß seine Sache vermittelst eines durch transscendentale Deduction der Beweisgründe geführten rechtlichen Beweises, d. i. direct, führen, damit man sehe, was seine Vernunftansprüche für sich selbst anzuführen haben. Denn fußt sich sein Gegner auf subjective Gründe, so ist er freilich leicht zu widerlegen, aber ohne Vortheil für den Dogmatiker, der gemeiniglich eben so den subjectiven Ursachen des Urtheils anhängt und gleichergestalt von seinem Gegner in die Enge getrieben werden kann. Verfahren aber beide Theile bloß direct, so werden sie entweder die Schwierigkeit, ja Unmöglichkeit, den Titel ihrer Behauptungen auszufinden, von selbst bemerken und sich zuletzt nur auf Verjährung berufen können, oder die Kritik wird den dogmatischen Schein leicht entdecken und die reine Vernunft nöthigen, ihre zu hoch getriebene Anmaßungen im speculativen Gebrauch aufzugeben und sich innerhalb die Grenzen ihres eigenthümlichen Bodens, nämlich praktischer Grundsätze, zurückzuziehen."
3.829,"Man sieht leicht, daß, wenn alle Causalität in der Sinnenwelt bloß Natur wäre, so würde jede Begebenheit durch eine andere in der Zeit nach nothwendigen Gesetzen bestimmt sein; und mithin, da die Erscheinungen, so fern sie die Willkür bestimmen, jede Handlung als ihren natürlichen Erfolg nothwendig machen müßten, so würde die Aufhebung der transscendentalen Freiheit zugleich alle praktische Freiheit vertilgen. Denn diese setzt voraus, daß, obgleich etwas nicht geschehen ist, es doch habe geschehen sollen, und seine Ursache in der Erscheinung also nicht so bestimmend war, daß nicht in unserer Willkür eine Causalität liege, unabhängig von jenen Naturursachen und selbst wider ihre Gewalt und Einfluß etwas hervorzubringen, was in der Zeitordnung nach empirischen Gesetzen bestimmt ist, mithin eine Reihe von Begebenheiten ganz von selbst anzufangen."
5.196,"In der Antinomie der reinen speculativen Vernunft findet sich ein ähnlicher Widerstreit zwischen Naturnothwendigkeit und Freiheit in der Causalität der Begebenheiten in der Welt. Er wurde dadurch gehoben, daß bewiesen wurde, es sei kein wahrer Widerstreit, wenn man die Begebenheiten und selbst die Welt, darin sie sich ereignen, (wie man auch soll) nur als Erscheinungen betrachtet; da ein und dasselbe handelnde Wesen als Erscheinung (selbst vor seinem eignen innern Sinne) eine Causalität in der Sinnenwelt hat, die jederzeit dem Naturmechanism gemäß ist, in Ansehung derselben Begebenheit aber, so fern sich die handelnde Person zugleich als Noumenon betrachtet (als reine Intelligenz, in seinem nicht der Zeit nach bestimmbaren Dasein), einen Bestimmungsgrund jener Causalität nach Naturgesetzen, der selbst von allem Naturgesetze frei ist, enthalten könne."
4.1068,"Und so sind kategorische Imperativen möglich, dadurch daß die Idee der Freiheit mich zu einem Gliede einer intelligibelen Welt macht, wodurch, wenn ich solches allein wäre, alle meine Handlungen der Autonomie des Willens jederzeit gemäß sein würden, da ich mich aber zugleich als Glied der Sinnenwelt anschaue, gemäß sein sollen, welches kategorische Sollen einen synthetischen Satz a priori vorstellt, dadurch daß über meinen durch sinnliche Begierden afficirten Willen noch die Idee ebendesselben, aber zur Verstandeswelt gehörigen reinen, für sich selbst praktischen Willens hinzukommt, welcher die oberste Bedingung des ersteren nach der Vernunft enthält; ungefähr so, wie zu den Anschauungen der Sinnenwelt Begriffe des Verstandes, die für sich selbst nichts als gesetzliche Form überhaupt bedeuten, hinzu kommen und dadurch synthetische Sätze a priori, auf welchen alle Erkenntniß einer Natur beruht, möglich machen."
3.1139,"Die dritte eigenthümliche Regel der reinen Vernunft, wenn sie in Ansehung transscendentaler Beweise einer Disciplin unterworfen wird, ist: daß ihre Beweise niemals apagogisch, sondern jederzeit ostensiv sein müssen. Der directe oder ostensive Beweis ist in aller Art der Erkenntniß derjenige, welcher mit der Überzeugung von der Wahrheit zugleich Einsicht in die Quellen derselben verbindet; der apagogische dagegen kann zwar Gewißheit, aber nicht Begreiflichkeit der Wahrheit in Ansehung des Zusammenhanges mit den Gründen ihrer Möglichkeit hervorbringen. Daher sind die letzteren mehr eine Nothhülfe, als ein Verfahren, welches allen Absichten der Vernunft ein Genüge thut. Doch haben diese einen Vorzug der Evidenz vor den directen Beweisen darin: daß der Widerspruch allemal mehr Klarheit in der Vorstellung bei sich führt, als die beste Verknüpfung und sich dadurch dem Anschaulichen einer Demonstration mehr nähert."
,freier Wille
6.817,A. Eigene Vollkommenheit.
4.1035,Die Autonomie des Willens als oberstes Princip der Sittlichkeit.
6.868,c. Von der Menschenliebe.
8.492,Zum ewigen Frieden.
4.1044,"Der schlechterdings gute Wille, dessen Princip ein kategorischer Imperativ sein muß, wird also, in Ansehung aller Objecte unbestimmt, bloß die Form des Wollens überhaupt enthalten und zwar als Autonomie, d. i. die Tauglichkeit der Maxime eines jeden guten Willens, sich selbst zum allgemeinen Gesetze zu machen, ist selbst das alleinige Gesetz, das sich der Wille eines jeden vernünftigen Wesens selbst auferlegt, ohne irgend eine Triebfeder und Interesse derselben als Grund unterzulegen."
4.1051,Freiheit muß als Eigenschaft des Willens aller vernünftigen Wesen vorausgesetzt werden.
3.5,Gnädiger Herr!
4.1047,Der Begriff der Freiheit ist der Schlüssel zur Erklärung der Autonomie des Willens.
7.545,3) Jederzeit mit sich selbst einstimmig zu denken.
6.382,"Freiheit (Unabhängigkeit von eines Anderen nöthigender Willkür), sofern sie mit jedes Anderen Freiheit nach einem allgemeinen Gesetz zusammen bestehen kann, ist dieses einzige, ursprüngliche, jedem Menschen kraft seiner Menschheit zustehende Recht. - Die angeborne Gleichheit, d. i. die Unabhängigkeit nicht zu mehrerem von Anderen verbunden zu werden, als wozu man sie wechselseitig auch verbinden kann; mithin die Qualität des Menschen sein eigener Herr ( sui iuris ) zu sein, imgleichen die eines unbescholtenen Menschen ( iusti ), weil er vor allem rechtlichen Act keinem Unrecht gethan hat; endlich auch die Befugniß, das gegen andere zu thun, was an sich ihnen das Ihre nicht schmälert, wenn sie sich dessen nur nicht annehmen wollen; dergleichen ist ihnen bloß seine Gedanken mitzutheilen, ihnen etwas zu erzählen oder zu versprechen, es sei wahr und aufrichtig, oder unwahr und unaufrichtig ( veriloquium aut falsiloquium ), weil es bloß auf ihnen beruht, ob sie ihm glauben wollen oder nicht *) ; - alle diese Befugnisse liegen schon im Princip der angebornen Freiheit und sind wirklich von ihr nicht (als Glieder der Eintheilung unter einem höheren Rechtsbegriff) unterschieden."
,"Grund für das Handeln, Willensbegrenzung"
9.348,"Die Zulänglichkeit des Fürwahrhaltens (im Glauben) läßt sich auf die Probe stellen durch Wetten oder durch Schwören. Zu dem ersten ist comparative, zum zweiten absolute Zulänglichkeit objectiver Gründe nöthig, statt deren, wenn sie nicht vorhanden sind, dennoch ein schlechterdings subjectiv zureichendes Fürwahrhalten gilt. Man pflegt sich oft der Ausdrücke zu bedienen: Seinem Urtheile"
9.389,"Ein bloß subjectiv gültiger Gegengrund des Fürwahrhaltens ist ein Scrupel. Beim Scrupel weiß man nicht: ob das Hinderniß des Fürwahrhaltens objectiv oder nur subjectiv, z. B. nur in der Neigung, der Gewohnheit u. dgl. m. gegründet sei. Man zweifelt, ohne sich über den Grund des Zweifelns deutlich und bestimmt erklären und ohne einsehen zu können: ob dieser Grund im Object selbst oder nur im Subjecte liege. Sollen nun solche Scrupel hinweggenommen werden können: so müssen sie zur Deutlichkeit und Bestimmtheit eines Einwurfs erhoben werden. Denn durch Einwürfe wird die Gewißheit zur Deutlichkeit und Vollständigkeit gebracht, und keiner kann von einer Sache gewiß sein, wenn nicht Gegengründe rege gemacht worden, wodurch bestimmt werden kann: wie weit man noch von der Gewißheit entfernt, oder wie nahe man noch derselben sei. Auch ist es nicht genug: daß ein jeder Zweifel bloß beantwortet werde, man muß ihn auch auflösen, das heißt: begreiflich machen, wie der Scrupel entstanden ist. Geschieht dieses nicht: so wird der Zweifel nur abgewiesen, aber nicht aufgehoben, der Same des Zweifelns bleibt dann immer noch übrig. In vielen Fällen können wir freilich nicht wissen: ob das Hinderniß des Fürwahrhaltens in uns nur subjective oder objective Gründe habe und also den Scrupel nicht heben durch Aufdeckung des Scheines, da wir unsere Erkenntnisse nicht immer mit dem Object, sondern oft nur unter einander selbst vergleichen können. Es ist daher Bescheidenheit, seine Einwürfe nur als Zweifel vorzutragen."
9.621,"Die Erkenntniß, daß die Bedingung (irgendwo) stattfinde, ist die Subsumtion."
9.2376,"Was die Stärkung der Aufmerksamkeit anbetrifft: so ist zu bemerken, daß diese allgemein gestärkt werden muß. Eine starre Anheftung unserer Gedanken an ein Object ist nicht sowohl ein Talent, als vielmehr eine Schwäche unsers innern Sinnes, da er in diesem Falle unbiegsam ist und sich nicht nach Gefallen anwenden läßt. Zerstreuung ist der Feind aller Erziehung. Das Gedächtniß aber beruht auf der Aufmerksamkeit."
9.250,"Nur die Schuld der Unwissenheit liegt demnach in den Schranken des Verstandes, die Schuld des Irrthums haben wir uns selbst beizumessen. Die Natur hat uns zwar viele Kenntnisse versagt, sie läßt uns über so Manches in einer unvermeidlichen Unwissenheit, aber den Irrthum verursacht sie doch nicht. Zu diesem verleitet uns unser eigener Hang zu urtheilen und zu entscheiden, auch da, wo wir wegen unsrer Begrenztheit zu urtheilen und zu entscheiden nicht vermögend sind."
8.293,Was soll man hier an Herrn Eberhard bezweifeln: die Einsicht oder die Aufrichtigkeit?
6.572,"Denn setzet: die Versäumung dieses Besitzacts hätte nicht die Folge, daß ein Anderer auf seinen gesetzmäßigen und ehrlichen Besitz ( possessio bonae fidei ) einen zu Recht beständigen ( possessio irrefragabilis ) gründe und die Sache, die in seinem Besitz ist, als von ihm erworben ansehe, so würde gar keine Erwerbung peremtorisch (gesichert), sondern alle nur provisorisch (einstweilig) sein: weil die Geschichtskunde ihre Nachforschung bis zum ersten Besitzer und dessen Erwerbact hinauf zurückzuführen nicht vermögend ist. - Die Präsumtion, auf welcher sich die Ersitzung ( usucapio ) gründet, ist also nicht bloß rechtmäßig (erlaubt, iusta ) als Vermuthung, sondern auch rechtlich ( praesumtio iuris et de iure ) als Voraussetzung nach Zwangsgesetzen ( suppositio legalis ): wer seinen Besitzact zu documentiren verabsäumt, hat seinen Anspruch auf den dermaligen Besitzer verloren, wobei die Länge der Zeit der Verabsäumung (die gar nicht bestimmt werden kann und darf) nur zum Behuf der Gewißheit dieser Unterlassung angeführt wird. Daß aber ein bisher unbekannter Besitzer, wenn jener Besitzact (es sei auch ohne seine Schuld) unterbrochen worden, die Sache immer wiedererlangen (vindiciren) könne ( dominia rerum incerta facere ), widerspricht dem obigen Postulat der rechtlich praktischen Vernunft."
9.622,"Die Verbindung desjenigen, was unter der Bedingung subsumirt worden, mit der Assertion der Regel, ist der Schluß."
